id,Goods
7770,口香糖
7770,柑橘类水果
7770,冷冻餐饭
7770,相片/膜
7770,香肠
7770,切片奶酪
7770,白面包
7770,全脂牛奶
7771,黑面包
7771,花卉种子
7771,全脂牛奶
7772,瓶装啤酒
7772,黑面包
7772,火腿
7772,腌菜
7772,购物袋
7772,切片奶酪
7772,水果奶油涂抹酱
7772,全脂牛奶
7773,保鲜膜/袋
7774,鸡
7775,粉红葡萄酒
7776,瓶装水
7776,鸡
7776,水果/蔬菜汁
7776,葡萄
7776,切片奶酪
7776,全脂牛奶
7776,酸奶
7777,甜点
7777,汉堡肉
7777,其他蔬菜
7777,面包卷
7777,根茎类蔬菜
7778,瓶装水
7778,苏打
7779,凝乳
7779,酸奶油
7780,冷冻热狗肠
7780,番茄酱
7780,面包卷
7780,苏打
7781,开胃酒
7781,购物袋
7781,火鸡
7781,全脂牛奶
7782,普罗赛克葡萄酒
7782,面包卷
7782,咸点心
7782,特制门锁
7782,热带水果
7782,全脂牛奶
7783,黑面包
7783,人造黄油
7783,其他蔬菜
7783,购物袋
7783,酸奶油
7783,酸奶
7784,瓶装水
7784,糖果
7784,仁果类水果
7785,瓶装啤酒
7785,一般肉类
7785,面包卷
7785,苏打
7786,牛肉
7786,其他蔬菜
7786,糕点
7786,根茎类蔬菜
7786,香肠
7786,购物袋
7786,苏打
7786,白面包
7787,蛋黄酱
7787,购物袋
7787,白酒
7788,男性化妆品
7788,购物袋
7788,苏打
7788,特色巧克力
7789,猪肉
7790,面包卷
7791,苏打
7792,面包卷
7792,全脂牛奶
7793,莓果
7794,火腿
7795,烈酒
7795,面包卷
7796,罐装啤酒
7796,面包卷
7797,黑面包
7797,水果/蔬菜汁
7797,洋葱
7797,面包卷
7797,全脂牛奶
7797,酸奶
7798,发酵粉
7798,本地蛋类
7798,报纸
7798,全脂牛奶
7798,酸奶
7799,瓶装水
7799,保鲜膜/袋
7799,炼乳
7799,人造黄油
7799,面包卷
7799,切片奶酪
7799,苏打
7799,酸奶
7800,面包卷
7801,全脂牛奶
7802,面包卷
7803,瓶装啤酒
7803,面包卷
7804,莓果
7804,黄油
7804,巧克力
7804,保管产品
7804,其他蔬菜
7804,仁果类水果
7804,苏打
7804,酸奶
7805,冷冻热狗肠
7805,水果/蔬菜汁
7805,餐巾
7805,报纸
7805,糖
7805,酸奶油
7806,冷冻蔬菜
7806,葡萄
7806,硬奶酪
7806,其他饮料
7806,报纸
7806,其他蔬菜
7806,面包卷
7806,火鸡
7807,瓶装啤酒
7807,开胃酒
7807,报纸
7807,洋葱
7807,其他蔬菜
7807,卷装制品
7808,牛肉
7808,冷冻蔬菜
7808,其他蔬菜
7808,仁果类水果
7808,面包卷
7808,全脂牛奶
7809,莓果
7809,罐装啤酒
7809,柑橘类水果
7809,餐巾
7809,面包卷
7809,香肠
7809,特制门锁
7809,酸奶油
7810,瓶装啤酒
7810,其他蔬菜
7810,苏打
7810,软奶酪
7811,莓果
7811,一般饮料
7811,鸡
7811,碗碟
7811,糖
7811,热带水果
7811,酸奶油
7811,全脂牛奶
7812,牛肉
7812,瓶装水
7812,黄油
7812,凝乳
7812,葡萄
7812,卫生用品
7812,餐巾
7812,其他蔬菜
7812,糕点
7812,仁果类水果
7812,猪肉
7812,香肠
7812,全脂牛奶
7812,酸奶
7813,咖啡
7813,卫生用品
7813,仁果类水果
7813,面包卷
7813,热带水果
7813,全脂牛奶
7814,黄油
7814,餐巾
7814,意大利面
7814,根茎类蔬菜
7814,苏打
7814,热带水果
7815,咖啡
7815,凝乳酪
7815,仁果类水果
7815,超高温杀菌的牛奶
7816,苏打
7816,酸奶
7817,黄油
7817,咖啡
7817,凝乳
7817,布丁粉
7817,根茎类蔬菜
7817,热带水果
7817,全脂牛奶
7817,酸奶
7818,罐装啤酒
7818,苏打
7819,面包卷
7819,苏打
7820,炼乳
7821,烹饪巧克力
7821,本地蛋类
7821,人造黄油
7821,糕点
7822,蜡烛
7823,黑面包
7823,酪
7823,糕点
7824,凝乳
7824,半成品面包
7824,全脂牛奶
7825,牛肉
7825,猫食
7825,香草
7825,腌菜
7825,全脂牛奶
7826,牛肉
7826,莓果
7826,黑面包
7826,凝乳
7826,一般肉类
7826,其他蔬菜
7826,超高温杀菌的牛奶
7826,酸奶油
7826,酸奶
7827,柑橘类水果
7827,本地蛋类
7827,全脂牛奶
7828,牛肉
7828,黑面包
7828,黄油
7828,风味蛋糕
7828,汉堡肉
7828,硬奶酪
7828,香草
7828,油
7828,其他蔬菜
7828,仁果类水果
7828,面包卷
7828,根茎类蔬菜
7828,热带水果
7828,威化饼
7828,酸奶油
7828,全脂牛奶
7829,苏打
7829,糖
7829,超高温杀菌的牛奶
7830,发酵粉
7830,莓果
7830,巧克力
7830,狗粮
7830,面粉
7830,全脂牛奶
7831,面包卷
7832,一般饮料
7832,瓶装水
7832,酪
7832,报纸
7832,苏打
7832,全脂牛奶
7832,酸奶
7833,猪肉
7833,全脂牛奶
7834,蜡烛
7835,黑面包
7835,碗碟
7835,其他蔬菜
7835,糕点
7835,猪肉
7835,面包卷
7835,糖
7835,酸奶油
7836,一般清洁剂
7836,盐
7837,黑面包
7837,柑橘类水果
7837,冷冻餐饭
7837,面包卷
7837,热带水果
7837,全脂牛奶
7838,冷冻蔬菜
7838,其他蔬菜
7838,全脂牛奶
7839,糕点
7840,威化饼
7841,凝乳
7841,糕点
7841,面包卷
7842,一般清洁剂
7842,油
7842,面包卷
7842,购物袋
7842,全脂牛奶
7843,发酵粉
7843,瓶装啤酒
7843,一般清洁剂
7843,冷冻蔬菜
7843,其他蔬菜
7843,面包卷
7843,根茎类蔬菜
7843,香肠
7843,白面包
7844,水果/蔬菜汁
7844,长面包
7844,苏打
7845,黑面包
7845,冰淇淋
7845,餐巾
7845,糕点
7846,瓶装水
7846,黑面包
7846,酪
7846,热带水果
7846,全脂牛奶
7847,本地蛋类
7847,火腿
7847,硬奶酪
7847,人造黄油
7847,其他蔬菜
7847,仁果类水果
7847,根茎类蔬菜
7847,酸奶油
7847,全脂牛奶
7848,巧克力
7848,速溶咖啡
7848,一般肉类
7848,报纸
7848,面包卷
7848,苏打
7848,热带水果
7849,莓果
7849,本地蛋类
7849,面包卷
7849,酸奶
7850,花卉种子
7850,长面包
7850,其他蔬菜
7850,面包卷
7850,全脂牛奶
7851,牛肉
7851,白面包
7852,瓶装啤酒
7853,黄油
7853,罐装啤酒
7853,猫食
7853,卫生用品
7853,糕点
7853,购物袋
7854,面包卷
7854,肥皂
7854,白面包
7854,全脂牛奶
7855,柑橘类水果
7855,小吃类食品
7855,全脂牛奶
7856,冷冻热狗肠
7856,热带水果
7856,全脂牛奶
7857,瓶装水
7857,口香糖
7857,鸡
7857,奶油乳酪
7857,甜点
7857,洋葱
7857,其他蔬菜
7857,糕点
7857,香肠
7857,购物袋
7857,苏打
7857,热带水果
7857,超高温杀菌的牛奶
7857,威化饼
7857,酸奶油
7858,卫生用品
7859,发酵粉
7859,牛肉
7859,莓果
7859,瓶装啤酒
7859,柑橘类水果
7859,一般清洁剂
7859,狗粮
7859,冷冻热狗肠
7859,冷冻蔬菜
7859,水果/蔬菜汁
7859,硬奶酪
7859,油
7859,其他蔬菜
7859,糕点
7859,仁果类水果
7859,香肠
7859,季节性商品
7859,肥皂
7859,特色巧克力
7859,全脂牛奶
7860,购物袋
7861,牛肉
7861,人造黄油
7862,罐装啤酒
7863,甜点
7863,冷冻热狗肠
7863,人造黄油
7863,餐巾
7863,猪肉
7863,特色油脂
7863,超高温杀菌的牛奶
7864,牛肉
7864,莓果
7864,冷冻热狗肠
7864,其他蔬菜
7864,全脂牛奶
7865,特制门锁
7865,全脂牛奶
7866,牛肉
7866,其他蔬菜
7866,糕点
7866,面包卷
7866,肥皂
7867,罐装啤酒
7868,罐装啤酒
7869,可可饮料
7869,报纸
7869,糕点
7869,全脂牛奶
7870,瓶装啤酒
7870,速溶咖啡
7870,全脂牛奶
7871,冷冻蔬菜
7871,火腿
7871,面包卷
7871,季节性商品
7871,酸奶油
7872,白兰地
7873,瓶装水
7873,咖啡
7873,冷冻热狗肠
7873,葡萄
7873,酸奶
7874,酪
7874,冷冻餐饭
7874,其他蔬菜
7874,根茎类蔬菜
7874,全脂牛奶
7875,卫生用品
7876,瓶装水
7876,口香糖
7876,汉堡肉
7876,包装水果/蔬菜
7876,面包卷
7876,咸点心
7876,酸奶油
7876,全脂牛奶
7877,报纸
7877,粉红葡萄酒
7877,香肠
7878,瓶装水
7878,罐装啤酒
7878,凝乳
7878,面粉
7878,一般肉类
7878,布丁粉
7878,切片奶酪
7878,苏打
7878,糖
7878,全脂牛奶
7879,一般饮料
7879,糕点
7879,融化奶酪
7879,特制门锁
7879,热带水果
7879,威化饼
7879,全脂牛奶
7880,瓶装啤酒
7880,咖啡
7880,冷冻甜点
7880,洋葱
7880,其他蔬菜
7880,根茎类蔬菜
7880,全脂牛奶
7881,咖啡
7881,仁果类水果
7882,酸奶
7883,凝乳
7883,根茎类蔬菜
7883,全脂牛奶
7883,酸奶
7884,罐装啤酒
7885,谷物
7885,其他蔬菜
7885,猪肉
7885,全脂牛奶
7886,黑面包
7886,根茎类蔬菜
7886,购物袋
7886,酸奶
7887,瓶装水
7887,包装水果/蔬菜
7887,糕点
7887,香肠
7887,汤类
7887,超高温杀菌的牛奶
7888,巧克力
7889,罐头鱼
7889,柑橘类水果
7889,奶油乳酪
7889,切片奶酪
7889,软奶酪
7889,全脂牛奶
7890,鸡
7890,糕点
7891,瓶装啤酒
7891,瓶装水
7891,全脂牛奶
7892,包装水果/蔬菜
7893,甜点
7893,全脂牛奶
7894,牛肉
7894,罐装啤酒
7894,糖
7895,火腿
7895,热带水果
7896,报纸
7897,黑面包
7897,本地蛋类
7897,冷冻热狗肠
7897,卫生用品
7897,番茄酱
7897,融化奶酪
7897,苏打
7897,白面包
7898,罐装啤酒
7898,咖啡
7898,半成品面包
7898,全脂牛奶
7899,凝乳
7899,仁果类水果
7899,香肠
7899,全脂牛奶
7899,酸奶
7900,白兰地
7900,罐装啤酒
7900,巧克力
7900,咖啡
7900,本地蛋类
7900,面包卷
7900,购物袋
7901,碗碟
7902,牛肉
7902,冷冻鱼
7902,人造黄油
7902,报纸
7902,洋葱
7902,猪肉
7902,面包卷
7902,咸点心
7902,糖
7902,超高温杀菌的牛奶
7902,酸奶
7903,风味蛋糕
7903,奶油乳酪
7903,油
7903,热带水果
7903,全脂牛奶
7904,口香糖
7904,报纸
7904,糖水
7904,酸奶
7905,巧克力棉花糖
7905,面粉
7905,汉堡肉
7905,报纸
7905,根茎类蔬菜
7905,酸奶油
7905,全脂牛奶
7906,罐装啤酒
7907,糖果
7907,巧克力
7907,宠物护理用品
7907,苏打
7908,牛肉
7908,莓果
7908,酸奶油
7908,酸奶
7909,鸡
7909,奶油乳酪
7909,餐巾
7909,根茎类蔬菜
7909,酸奶
7910,冷冻蔬菜
7910,购物袋
7910,酸奶
7911,糖
7912,报纸
7913,冷冻餐饭
7913,硬奶酪
7914,牛肉
7914,瓶装水
7914,根茎类蔬菜
7915,一般饮料
7915,本地蛋类
7915,其他饮料
7916,牛肉
7916,猫食
7916,巧克力
7916,卫生用品
7916,报纸
7916,糕点
7916,面包卷
7916,购物袋
7916,威化饼
7916,全脂牛奶
7917,面包卷
7918,发酵粉
7918,一般清洁剂
7918,花卉种子
7918,购物袋
7918,全脂牛奶
7918,酸奶
7919,鸡
7920,本地蛋类
7920,汉堡肉
7920,蜜糖
7920,根茎类蔬菜
7920,香肠
7920,半成品面包
7920,白面包
7920,全脂牛奶
7921,柑橘类水果
7921,葡萄
7922,粉红葡萄酒
7922,起泡酒
7923,全脂牛奶
7924,罐装啤酒
7924,其他蔬菜
7924,仁果类水果
7925,报纸
7925,根茎类蔬菜
7925,热带水果
7925,火鸡
7925,全脂牛奶
7926,瓶装水
7926,冷冻热狗肠
7926,长面包
7926,人造黄油
7926,粉红葡萄酒
7927,罐装啤酒
7928,巧克力
7928,糕点
7928,苏打
7929,瓶装水
7929,白兰地
7929,威士忌酒
7930,瓶装啤酒
7930,黑面包
7930,硬奶酪
7930,卫生用品
7930,报纸
7930,购物袋
7930,全脂牛奶
7931,柑橘类水果
7931,报纸
7931,酸奶
7932,罐头鱼
7932,甜点
7932,水果/蔬菜汁
7932,购物袋
7932,苏打
7932,全脂牛奶
7932,酸奶
7933,瓶装啤酒
7933,白兰地
7933,巧克力
7933,购物袋
7933,特色巧克力
7933,威士忌酒
7934,巧克力
7934,烈酒
7934,咸点心
7934,季节性商品
7934,购物袋
7934,特制门锁
7934,特色巧克力
7935,瓶装啤酒
7935,糖果
7935,巧克力
7935,咖啡
7935,凝乳
7935,购物袋
7935,苏打
7936,本地蛋类
7936,水果/蔬菜汁
7936,人造黄油
7936,其他蔬菜
7936,全脂牛奶
7937,巧克力
7937,坚果/李子
7937,苏打
7938,冰淇淋
7938,甜味烈酒调和剂
7938,油
7938,其他蔬菜
7938,购物袋
7938,特色巧克力
7939,瓶装水
7939,罐装啤酒
7939,水果/蔬菜汁
7939,超高温杀菌的牛奶
7940,牙齿保健用品
7940,本地蛋类
7940,冷冻鱼
7940,卫生用品
7940,其他饮料
7940,猪肉
7940,购物袋
7940,糖
7941,罐装啤酒
7941,面包卷
7941,香肠
7941,软奶酪
7942,一般饮料
7943,糕点
7943,苏打
7943,特制门锁
7944,本地蛋类
7944,长面包
7944,餐巾
7944,面包卷
7944,根茎类蔬菜
7944,全脂牛奶
7944,酸奶
7945,厨房毛巾
7945,根茎类蔬菜
7945,香辛料
7946,牛肉
7946,罐装水果
7946,巧克力
7946,报纸
7946,其他蔬菜
7946,根茎类蔬菜
7946,苏打
7946,白面包
7947,浴室清洁剂
7948,黑面包
7948,罐头鱼
7948,保鲜膜/袋
7948,奶油乳酪
7948,糕点
7948,腌菜
7948,面包卷
7948,超高温杀菌的牛奶
7948,酸奶
7949,本地蛋类
7949,冷冻热狗肠
7949,冷冻鱼
7949,全脂牛奶
7949,酸奶
7950,凝乳酪
7950,冷冻餐饭
7951,罐装啤酒
7951,奶油乳酪
7951,本地蛋类
7951,长面包
7951,人造黄油
7951,购物袋
7951,全脂牛奶
7952,一般饮料
7952,罐装啤酒
7952,甜点
7952,冷冻蔬菜
7952,葡萄
7952,酸奶
7953,瓶装啤酒
7953,瓶装水
7954,酪
7954,切片奶酪
7955,面包卷
7955,切片奶酪
7955,特色巧克力
7956,巧克力
7956,水果/蔬菜汁
7957,女性卫生用品
7958,罐装啤酒
7958,面包卷
7959,罐装啤酒
7960,酪
7960,奶油乳酪
7960,仁果类水果
7960,面包卷
7961,黄油
7961,巧克力
7961,仁果类水果
7961,面包卷
7962,黑面包
7962,面包卷
7963,牛肉
7964,瓶装啤酒
7964,冷冻鱼
7965,苏打
7965,特色巧克力
7966,罐装啤酒
7967,热带水果
7968,罐头鱼
7968,包装水果/蔬菜
7969,面包卷
7970,罐装啤酒
7971,发酵粉
7971,黄油
7971,本地蛋类
7971,面粉
7971,汤类
7972,莓果
7972,苏打
7972,威化饼
7973,蜡烛
7973,罐装啤酒
7973,根茎类蔬菜
7973,购物袋
7974,黑面包
7974,厨房毛巾
7974,一般肉类
7974,其他饮料
7974,苏打
7975,黑面包
7976,柑橘类水果
7976,咖啡
7976,电灯泡
7976,糕点
7976,酱油
7976,超高温杀菌的牛奶
7976,酸奶
7977,糖果
7977,爆米花
7977,特制门锁
7977,特色巧克力
7977,全脂牛奶
7978,瓶装啤酒
7978,烈酒
7978,粉红葡萄酒
7978,购物袋
7978,苏打
7979,罐装啤酒
7979,其他蔬菜
7979,包装水果/蔬菜
7979,粉红葡萄酒
7979,面包卷
7979,根茎类蔬菜
7980,苏打
7980,热带水果
7981,瓶装水
7981,黄油
7981,冷冻蔬菜
7981,水果/蔬菜汁
7981,其他蔬菜
7981,根茎类蔬菜
7981,糖
7981,全脂牛奶
7982,葡萄
7982,咸点心
7983,长面包
7983,人造黄油
7984,牛肉
7984,狗粮
7984,冷冻餐饭
7985,人造黄油
7985,面包卷
7985,起泡酒
7985,醋
7985,酸奶
7986,黄油
7986,长面包
7986,糕点
7986,购物袋
7987,瓶装水
7987,面包卷
7987,特色巧克力
7988,口香糖
7988,火腿
7988,硬奶酪
7988,其他蔬菜
7988,糕点
7989,冷冻热狗肠
7989,人造黄油
7989,面包卷
7989,全脂牛奶
7989,酸奶
7990,黑面包
7990,本地蛋类
7990,长面包
7990,蛋黄酱
7990,油
7990,其他蔬菜
7990,融化奶酪
7990,根茎类蔬菜
7990,购物袋
7990,苏打
7990,全脂牛奶
7991,黑面包
7991,咸点心
7992,口香糖
7992,凝乳
7992,面粉
7992,水果/蔬菜汁
7992,汉堡肉
7992,硬奶酪
7992,卫生用品
7992,即食食品
7992,人造黄油
7992,餐巾
7992,意大利面
7992,糖
7993,莓果
7993,酪
7993,冷冻热狗肠
7993,面包卷
7993,特色奶酪
7993,热带水果
7993,酸奶油
7993,酸奶
7994,牛肉
7994,咖啡
7994,凝乳
7994,冷冻甜点
7994,冷冻蔬菜
7994,报纸
7994,面包卷
7994,购物袋
7995,瓶装啤酒
7995,瓶装水
7995,冷冻土豆制品
7995,冰淇淋
7995,餐巾
7995,根茎类蔬菜
7995,购物袋
7995,苏打
7995,特制门锁
7995,超高温杀菌的牛奶
7996,酪
7996,餐巾
7996,特制门锁
7997,凝乳
7997,其他蔬菜
7997,猪肉
7997,面包卷
7997,根茎类蔬菜
7997,香肠
7997,苏打
7997,热带水果
7997,全脂牛奶
7998,巧克力
7998,糕点
7998,苏打
7998,热带水果
7999,罐装啤酒
8000,黑面包
8000,香肠
8000,全脂牛奶
8001,苏打
8002,番茄酱
8002,购物袋
8002,热带水果
8003,热带水果
8004,冷冻餐饭
8004,糕点
8004,面包卷
8004,苏打
8004,糖
8004,全脂牛奶
8005,罐装啤酒
8005,一般肉类
8005,坚果/李子
8006,牛肉
8006,报纸
8006,根茎类蔬菜
8006,威化饼
8007,口香糖
8007,季节性商品
8008,冰淇淋
8009,人造黄油
8009,其他蔬菜
8009,粉红葡萄酒
8009,软奶酪
8009,特色奶酪
8010,冷冻甜点
8011,瓶装啤酒
8011,面包卷
8012,面包卷
8012,热带水果
8013,面包卷
8013,香肠
8013,苏打
8014,水果/蔬菜汁
8015,可可饮料
8015,购物袋
8015,全脂牛奶
8016,葡萄
8016,其他蔬菜
8016,根茎类蔬菜
8016,白面包
8016,酸奶
8017,人造黄油
8017,面包卷
8018,速溶咖啡
8018,肉泥
8018,其他蔬菜
8018,苏打
8018,酸奶油
8018,全脂牛奶
8018,酸奶
8019,一般饮料
8019,酪
8019,罐头蔬菜
8019,柑橘类水果
8019,冷冻鱼
8019,冷冻蔬菜
8019,火腿
8019,人造黄油
8019,油
8019,其他蔬菜
8019,仁果类水果
8019,猪肉
8019,根茎类蔬菜
8019,切片奶酪
8020,蜡烛
8020,厨房清洁剂
8020,酸奶
8021,蜡烛
8021,人造黄油
8021,香肠
8021,威化饼
8021,全脂牛奶
8022,炊具
8023,巧克力
8023,巧克力棉花糖
8023,糕点
8024,一般饮料
8024,水果/蔬菜汁
8024,面包卷
8025,瓶装啤酒
8026,热带水果
8026,全脂牛奶
8027,咖啡
8027,糕点
8027,面包卷
8027,特色巧克力
8027,热带水果
8027,全脂牛奶
8027,酸奶
8028,全脂牛奶
8029,罐装啤酒
8029,人造黄油
8029,餐巾
8029,猪肉
8029,面包卷
8030,罐装啤酒
8031,冷冻土豆制品
8031,糕点
8031,猪肉
8031,面包卷
8031,苏打
8031,白酒
8032,冰淇淋
8032,特制门锁
8033,冰淇淋
8034,包装水果/蔬菜
8034,酸奶油
8035,瓶装水
8035,黑面包
8035,冷冻热狗肠
8035,硬奶酪
8035,糕点
8035,季节性商品
8035,购物袋
8035,水果奶油涂抹酱
8035,超高温杀菌的牛奶
8036,面包卷
8036,特制门锁
8036,酸奶
8037,本地蛋类
8037,其他蔬菜
8037,仁果类水果
8037,猪肉
8037,酸奶
8038,水果/蔬菜汁
8038,糕点
8038,热带水果
8039,黑面包
8039,罐装啤酒
8039,粉红葡萄酒
8039,水果奶油涂抹酱
8040,糕点
8041,罐装水果
8041,本地蛋类
8041,蛋黄酱
8041,其他饮料
8041,其他蔬菜
8041,宠物护理用品
8041,起泡酒
8041,酸奶油
8041,酸奶
8042,柑橘类水果
8042,糕点
8043,本地蛋类
8043,冷冻热狗肠
8043,水果/蔬菜汁
8043,蛋黄酱
8043,仁果类水果
8043,面包卷
8043,购物袋
8043,切片奶酪
8043,热带水果
8044,一般饮料
8044,酪
8044,谷物
8044,鸡
8044,巧克力
8044,硬奶酪
8044,保管产品
8044,餐巾
8044,洋葱
8044,其他蔬菜
8044,糕点
8044,面包卷
8044,切片奶酪
8044,热带水果
8044,酸奶
8045,火腿
8045,面包卷
8045,香肠
8045,苏打
8045,白酒
8046,浴室清洁剂
8046,冷冻热狗肠
8046,冷冻蔬菜
8046,根茎类蔬菜
8046,白面包
8047,糕点
8047,半成品面包
8047,全脂牛奶
8048,瓶装啤酒
8048,鸡
8048,柑橘类水果
8048,冷冻热狗肠
8048,香草
8048,餐巾
8048,包装水果/蔬菜
8048,根茎类蔬菜
8048,盐
8048,香肠
8048,糖
8048,全脂牛奶
8049,瓶装啤酒
8049,购物袋
8049,苏打
8050,咖啡
8050,香肠
8050,购物袋
8050,苏打
8050,白面包
8051,特色巧克力
8051,全脂牛奶
8052,猫食
8052,巧克力
8052,狗粮
8052,餐巾
8052,苏打
8052,全脂牛奶
8053,黑面包
8053,起泡酒
8054,超高温杀菌的牛奶
8055,汉堡肉
8055,餐巾
8055,其他蔬菜
8056,炼乳
8056,报纸
8056,其他蔬菜
8056,苏打
8057,巧克力
8057,咖啡
8057,购物袋
8057,全脂牛奶
8058,罐装啤酒
8058,巧克力
8058,威化饼
8059,罐装啤酒
8060,男性化妆品
8060,餐巾
8061,瓶装啤酒
8062,报纸
8063,全脂牛奶
8064,罐装啤酒
8064,酸奶
8065,冷冻餐饭
8066,其他蔬菜
8067,全脂牛奶
8068,咖啡
8068,花卉种子
8068,其他蔬菜
8068,酸奶油
8068,全脂牛奶
8069,苏打
8070,凝乳
8070,甜点
8070,碗碟
8070,面包卷
8070,季节性商品
8071,冰淇淋
8071,普罗赛克葡萄酒
8071,全脂牛奶
8072,瓶装水
8072,罐装啤酒
8072,购物袋
8072,特制门锁
8072,白酒
8073,柑橘类水果
8073,普罗赛克葡萄酒
8073,购物袋
8073,特制门锁
8074,本地蛋类
8075,报纸
8076,莓果
8076,甜点
8076,汉堡肉
8076,购物袋
8076,酸奶油
8077,一般清洁剂
8078,炊具
8079,一般清洁剂
8079,花卉种子
8079,冷冻蔬菜
8079,香草
8079,猪肉
8079,面包卷
8079,根茎类蔬菜
8079,甜食
8079,全脂牛奶
8080,罐装啤酒
8081,瓶装水
8081,奶油乳酪
8081,糕点
8081,香肠
8081,热带水果
8082,猫食
8082,本地蛋类
8082,冷冻餐饭
8082,面包卷
8082,软奶酪
8083,罐装水果
8084,莓果
8084,黑面包
8084,罐头鱼
8084,奶油乳酪
8084,冷冻热狗肠
8084,冷冻鱼
8084,冷冻蔬菜
8084,水果/蔬菜汁
8084,火腿
8084,厨房毛巾
8084,一般肉类
8084,宠物护理用品
8084,仁果类水果
8084,酱油
8084,切片奶酪
8084,软奶酪
8084,特制门锁
8084,糖
8084,甜食
8084,超高温杀菌的牛奶
8084,白面包
8085,保鲜膜/袋
8085,冷冻热狗肠
8085,面包卷
8085,购物袋
8085,全脂牛奶
8086,莓果
8086,特色奶酪
8086,酸奶
8087,冰淇淋
8088,一般肉类
8088,香肠
8089,卷装制品
8089,全脂牛奶
8089,酸奶
8090,超高温杀菌的牛奶
8091,全脂牛奶
8092,冷冻蔬菜
8092,一般肉类
8092,苏打
8093,发酵粉
8093,牛肉
8093,柑橘类水果
8093,奶油乳酪
8093,一般清洁剂
8093,其他蔬菜
8093,白饭
8093,面包卷
8093,根茎类蔬菜
8093,热带水果
8093,醋
8093,酸奶油
8093,全脂牛奶
8094,咖啡
8094,卫生用品
8094,盐
8094,柔软剂
8094,特制门锁
8094,酸奶
8095,罐装啤酒
8095,购物袋
8096,巧克力
8096,葡萄
8097,全脂牛奶
8098,本地蛋类
8098,全脂牛奶
8099,罐装啤酒
8100,仁果类水果
8100,热带水果
8101,瓶装水
8101,厨房清洁剂
8101,狗粮
8101,油
8101,洋葱
8101,购物袋
8102,酪
8102,奶油乳酪
8102,水果/蔬菜汁
8102,全脂牛奶
8103,黄油
8103,鸡
8104,其他蔬菜
8104,卷装制品
8105,柑橘类水果
8105,硬奶酪
8106,白酒
8107,瓶装啤酒
8107,瓶装水
8107,柑橘类水果
8107,奶油乳酪
8107,水果/蔬菜汁
8107,葡萄
8107,宠物护理用品
8107,猪肉
8107,根茎类蔬菜
8107,热带水果
8108,全脂牛奶
8109,糖果
8109,卫生用品
8110,鸡
8110,开胃酒
8110,报纸
8110,购物袋
8110,苏打
8111,瓶装水
8111,酪
8111,罐头鱼
8111,柑橘类水果
8111,男性化妆品
8111,起泡酒
8111,白面包
8112,糖果
8112,葡萄
8112,长面包
8112,面包卷
8113,面包卷
8114,糖果
8114,罐头蔬菜
8114,汉堡肉
8114,洋葱
8114,购物袋
8114,苏打
8114,热带水果
8115,其他蔬菜
8116,糖果
8117,一般饮料
8117,其他蔬菜
8117,粉红葡萄酒
8117,面包卷
8117,香肠
8117,购物袋
8117,特色巧克力
8118,洋葱
8118,猪肉
8118,酸奶
8119,浴室清洁剂
8119,清洁工具
8119,洋葱
8119,其他蔬菜
8119,茶
8119,酸奶油
8119,全脂牛奶
8119,酸奶
8120,牛肉
8120,巧克力
8120,柑橘类水果
8120,狗粮
8120,葡萄
8120,面包卷
8120,根茎类蔬菜
8121,瓶装水
8121,白酒
8121,酸奶
8122,起泡酒
8123,柑橘类水果
8124,半成品面包
8125,苏打
8126,柑橘类水果
8126,冷冻热狗肠
8126,报纸
8126,其他蔬菜
8126,季节性商品
8126,糖水
8126,超高温杀菌的牛奶
8127,特制门锁
8127,白面包
8128,白酒
8129,柑橘类水果
8129,鱼
8129,人造黄油
8129,油
8129,其他蔬菜
8129,热带水果
8129,白酒
8130,火腿
8131,一般饮料
8131,瓶装水
8131,面包卷
8132,购物袋
8132,苏打
8132,特色巧克力
8133,罐装啤酒
8133,切片奶酪
8134,报纸
8134,热带水果
8134,威化饼
8135,面包卷
8135,苏打
8136,威化饼
8137,瓶装啤酒
8138,发酵粉
8138,厨房清洁剂
8138,汉堡肉
8138,硬奶酪
8138,肉泥
8138,软奶酪
8139,冷冻餐饭
8139,其他蔬菜
8139,苏打
8140,面包卷
8140,根茎类蔬菜
8140,超高温杀菌的牛奶
8140,酸奶
8141,餐巾
8141,全脂牛奶
8142,瓶装啤酒
8142,季节性商品
8143,凝乳
8143,香肠
8144,鸡
8144,冷冻蔬菜
8144,其他蔬菜
8144,香肠
8144,购物袋
8144,苏打
8144,软奶酪
8144,香辛料
8145,全脂牛奶
8146,甜味剂
8146,咖啡
8147,巧克力
8147,成品
8147,其他饮料
8147,报纸
8147,其他蔬菜
8147,宠物护理用品
8148,狗粮
8149,本地蛋类
8149,水果/蔬菜汁
8149,火腿
8149,其他蔬菜
8149,仁果类水果
8149,切片奶酪
8149,热带水果
8149,超高温杀菌的牛奶
8149,白面包
8150,瓶装啤酒
8150,糖果
8150,烈酒
8150,餐巾
8150,粉红葡萄酒
8150,购物袋
8150,威化饼
8151,瓶装啤酒
8151,瓶装水
8151,本地蛋类
8151,冰淇淋
8151,坚果小吃
8151,面包卷
8151,购物袋
8151,苏打
8152,咖啡
8152,糖水
8153,牛肉
8153,面包卷
8153,购物袋
8153,水果奶油涂抹酱
8153,白酒
8154,冷冻鱼
