transID,cumid,time,amount,type_label,type
14446,30252,18JUL09:20:05:07,0,赠送,Presented
24946,30252,13OCT09:12:18:09,499,正常,Normal
26233,30252,21NOV09:18:25:57,0,赠送,Presented
37074,30252,06JUN10:18:59:21,474,正常,Normal
47918,30252,03AUG10:11:26:01,209,正常,Normal
51805,30252,07SEP10:15:04:19,305,正常,Normal
27946,30252,18JAN10:21:44:17,0,赠送,Presented
31865,30252,03MAY10:17:46:18,224,正常,Normal
37621,30252,09JUN10:16:31:14,349,正常,Normal
25210,30253,17OCT09:21:33:14,42,正常,Normal
9194,30253,13JUN09:19:14:30,249,正常,Normal
12463,30253,05JUL09:16:46:34,249,正常,Normal
15547,30253,25JUL09:20:39:33,269,正常,Normal
18059,30253,10AUG09:19:14:22,199,正常,Normal
23278,30253,26SEP09:22:02:10,161,特价,Special_offer
24278,30253,07OCT09:21:39:45,149,特价,Special_offer
28537,30253,31JAN10:15:20:31,-319,退货,returned_goods
33921,30253,20MAY10:19:13:48,0,赠送,Presented
39996,30253,20JUN10:19:57:20,314,正常,Normal
45867,30253,22JUL10:13:16:27,339,正常,Normal
49455,30253,15AUG10:14:11:37,0,赠送,Presented
40095,30253,21JUN10:13:14:51,0,赠送,Presented
42646,30253,05JUL10:12:03:39,0,赠送,Presented
42965,30253,06JUL10:13:40:03,0,赠送,Presented
6070,30253,24MAY09:09:49:12,369,正常,Normal
26248,30253,22NOV09:16:09:00,0,赠送,Presented
28762,30253,07FEB10:19:51:04,0,赠送,Presented
31460,30253,29APR10:16:33:17,-299,退货,returned_goods
33196,30253,15MAY10:12:53:56,299,正常,Normal
34541,30253,23MAY10:14:15:03,0,赠送,Presented
43590,30253,09JUL10:18:43:05,0,赠送,Presented
43702,30253,09JUL10:20:34:28,404,正常,Normal
46545,30253,26JUL10:00:22:58,449,正常,Normal
27658,30253,10JAN10:19:27:52,0,赠送,Presented
28566,30253,01FEB10:10:35:28,119,正常,Normal
28660,30253,04FEB10:15:06:17,0,赠送,Presented
9382,30254,14JUN09:16:40:45,0,赠送,Presented
14376,30254,18JUL09:16:08:58,15,正常,Normal
20115,30254,23AUG09:19:16:33,0,赠送,Presented
28551,30254,31JAN10:19:04:09,100,正常,Normal
28645,30254,03FEB10:20:20:48,0,赠送,Presented
29079,30254,16FEB10:16:16:19,229,正常,Normal
31022,30254,17APR10:17:22:55,299,正常,Normal
34224,30254,22MAY10:10:29:38,0,赠送,Presented
34620,30254,23MAY10:16:18:39,307,正常,Normal
35576,30254,30MAY10:11:31:40,-224,退货,returned_goods
36467,30254,03JUN10:12:33:30,479,正常,Normal
38607,30254,15JUN10:15:29:51,404,正常,Normal
43399,30254,08JUL10:20:28:33,349,正常,Normal
45150,30254,18JUL10:12:43:43,244,正常,Normal
49199,30254,13AUG10:14:45:29,15,正常,Normal
4752,30254,18MAY09:16:30:07,269,正常,Normal
10187,30254,20JUN09:17:22:55,1,正常,Normal
26420,30254,02DEC09:20:48:31,-439,退货,returned_goods
38386,30254,14JUN10:14:33:41,0,赠送,Presented
44071,30254,11JUL10:19:58:00,212,正常,Normal
52034,30254,09SEP10:16:22:24,174,正常,Normal
34596,30254,23MAY10:15:10:11,359,正常,Normal
3852,30255,15MAY09:17:41:57,299,正常,Normal
4356,30255,16MAY09:21:58:00,60,正常,Normal
12079,30255,03JUL09:13:23:07,2,正常,Normal
15537,30255,25JUL09:20:31:45,2,正常,Normal
22363,30255,14SEP09:22:10:24,174,特价,Special_offer
23816,30255,02OCT09:14:53:40,174,特价,Special_offer
24547,30255,10OCT09:21:32:42,100,特价,Special_offer
25662,30255,28OCT09:21:39:54,40,正常,Normal
34161,30255,21MAY10:20:48:11,307,正常,Normal
37461,30255,08JUN10:16:02:25,399,正常,Normal
43272,30255,08JUL10:13:01:19,0,赠送,Presented
46048,30255,23JUL10:15:04:08,314,正常,Normal
33601,30255,18MAY10:10:07:43,349,正常,Normal
4547,30255,18MAY09:13:19:26,191,正常,Normal
4849,30255,18MAY09:20:06:09,199,正常,Normal
5789,30255,22MAY09:16:50:23,45,正常,Normal
11062,30255,26JUN09:20:20:55,0,赠送,Presented
18991,30255,16AUG09:13:09:37,28,特价,Special_offer
19268,30255,17AUG09:21:07:34,16,特价,Special_offer
30156,30255,25MAR10:17:27:33,0,赠送,Presented
31443,30255,29APR10:14:27:54,249,正常,Normal
32330,30255,07MAY10:19:12:03,0,赠送,Presented
43023,30255,06JUL10:14:37:11,0,赠送,Presented
45202,30255,18JUL10:18:54:31,349,正常,Normal
45252,30255,18JUL10:20:55:00,0,赠送,Presented
45750,30255,21JUL10:14:28:49,40,正常,Normal
46278,30255,24JUL10:18:04:51,296,正常,Normal
49126,30255,12AUG10:20:43:47,0,赠送,Presented
53521,30255,24SEP10:19:39:02,180,正常,Normal
22933,30255,22SEP09:15:43:58,-332,退货,returned_goods
23847,30255,02OCT09:17:45:58,144,正常,Normal
32534,30255,09MAY10:19:02:00,-399,退货,returned_goods
22920,30256,21SEP09:22:05:36,83,特价,Special_offer
23922,30256,03OCT09:13:32:54,2,正常,Normal
24382,30256,08OCT09:22:15:16,149,特价,Special_offer
27985,30256,19JAN10:15:31:48,367,正常,Normal
28522,30256,31JAN10:13:10:53,213,正常,Normal
35565,30256,30MAY10:11:19:39,359,正常,Normal
40977,30256,25JUN10:21:10:54,399,正常,Normal
43966,30256,11JUL10:13:02:51,0,赠送,Presented
50110,30256,19AUG10:17:41:02,36,正常,Normal
30534,30256,04APR10:13:47:37,0,赠送,Presented
51830,30256,07SEP10:19:40:21,0,赠送,Presented
19401,30256,19AUG09:11:07:36,224,特价,Special_offer
36237,30256,02JUN10:09:22:06,349,正常,Normal
13639,30257,13JUL09:15:29:39,249,正常,Normal
22738,30257,19SEP09:21:57:45,175,正常,Normal
29151,30257,18FEB10:17:01:01,168,正常,Normal
31994,30257,04MAY10:16:32:02,395,正常,Normal
38556,30257,15JUN10:11:41:17,2,正常,Normal
44522,30257,13JUL10:20:47:50,269,正常,Normal
47530,30257,01AUG10:19:18:18,211,正常,Normal
53060,30257,21SEP10:13:45:59,20,正常,Normal
38744,30257,15JUN10:21:05:20,399,正常,Normal
41545,30257,28JUN10:19:35:10,399,正常,Normal
5784,30257,22MAY09:16:03:41,2,正常,Normal
30796,30257,11APR10:11:20:12,399,正常,Normal
40461,30257,22JUN10:21:07:28,449,正常,Normal
52380,30257,12SEP10:18:22:24,0,赠送,Presented
23049,30257,23SEP09:17:09:15,215,正常,Normal
25965,30257,08NOV09:11:19:29,0,赠送,Presented
8517,30258,09JUN09:12:06:50,30,正常,Normal
26216,30258,21NOV09:16:23:30,369,正常,Normal
30127,30258,25MAR10:13:50:18,0,赠送,Presented
30919,30258,14APR10:18:25:57,399,正常,Normal
51311,30258,01SEP10:09:54:27,0,赠送,Presented
15008,30258,22JUL09:19:41:34,0,赠送,Presented
17412,30258,06AUG09:14:28:02,199,正常,Normal
24786,30258,12OCT09:11:03:55,149,特价,Special_offer
39746,30258,19JUN10:18:24:41,0,赠送,Presented
43089,30258,06JUL10:15:50:08,100,正常,Normal
24293,30258,07OCT09:21:50:08,0,赠送,Presented
30720,30258,09APR10:19:23:09,18,正常,Normal
35051,30258,25MAY10:21:33:48,0,赠送,Presented
25123,30259,16OCT09:20:57:31,42,正常,Normal
22596,30259,18SEP09:17:35:35,332,正常,Normal
30084,30259,21MAR10:15:06:41,2,正常,Normal
30334,30259,30MAR10:14:38:04,-299,退货,returned_goods
31229,30259,24APR10:16:44:39,0,赠送,Presented
36052,30259,01JUN10:18:23:31,314,正常,Normal
36390,30259,02JUN10:17:34:32,0,赠送,Presented
40891,30259,25JUN10:19:16:03,0,赠送,Presented
48067,30259,04AUG10:11:15:37,314,正常,Normal
48196,30259,05AUG10:12:51:45,269,正常,Normal
32835,30259,12MAY10:19:14:00,-449,退货,returned_goods
35411,30259,28MAY10:21:31:39,314,正常,Normal
47478,30259,31JUL10:22:55:12,269,正常,Normal
49289,30259,13AUG10:21:48:23,45,正常,Normal
10364,30259,21JUN09:13:57:44,30,正常,Normal
13379,30259,11JUL09:20:28:49,249,正常,Normal
24780,30259,12OCT09:10:59:51,115,特价,Special_offer
28069,30259,20JAN10:17:39:50,285,正常,Normal
28853,30259,10FEB10:17:48:57,559,正常,Normal
36977,30259,06JUN10:14:06:05,0,赠送,Presented
31988,30259,04MAY10:16:28:02,0,赠送,Presented
4039,30260,15MAY09:18:56:18,249,正常,Normal
5832,30260,22MAY09:20:10:16,269,正常,Normal
8662,30260,10JUN09:16:57:39,0,赠送,Presented
16927,30260,02AUG09:20:25:18,249,正常,Normal
19307,30260,18AUG09:12:54:05,199,特价,Special_offer
27301,30260,03JAN10:16:18:41,0,赠送,Presented
28235,30260,24JAN10:10:54:28,40,正常,Normal
31081,30260,18APR10:20:35:20,299,正常,Normal
44890,30260,16JUL10:17:59:45,0,赠送,Presented
46710,30260,27JUL10:13:34:17,296,正常,Normal
52628,30260,15SEP10:16:45:24,0,赠送,Presented
38037,30260,12JUN10:15:57:40,349,正常,Normal
5176,30260,19MAY09:15:23:01,3,正常,Normal
6265,30260,24MAY09:19:46:05,399,正常,Normal
20657,30260,29AUG09:12:08:45,0,赠送,Presented
24620,30260,11OCT09:20:14:42,149,特价,Special_offer
27787,30260,14JAN10:17:21:59,129,正常,Normal
35444,30260,29MAY10:14:53:06,-449,退货,returned_goods
45779,30260,21JUL10:16:48:01,209,正常,Normal
48606,30260,08AUG10:15:01:41,0,赠送,Presented
25925,30260,06NOV09:18:40:56,19,正常,Normal
28265,30260,24JAN10:13:35:12,200,正常,Normal
29245,30260,20FEB10:19:22:05,119,正常,Normal
15786,30261,26JUL09:19:48:13,369,正常,Normal
28209,30261,23JAN10:19:37:44,125,正常,Normal
29896,30261,15MAR10:16:23:30,0,赠送,Presented
30552,30261,04APR10:17:55:01,36,正常,Normal
34496,30261,23MAY10:09:49:49,359,正常,Normal
36074,30261,01JUN10:18:47:34,359,正常,Normal
42953,30261,06JUL10:12:11:59,0,赠送,Presented
48963,30261,11AUG10:09:27:04,314,正常,Normal
13880,30261,15JUL09:13:55:52,249,正常,Normal
17861,30261,09AUG09:11:51:09,319,正常,Normal
24350,30261,08OCT09:21:03:31,369,正常,Normal
32979,30261,13MAY10:21:49:09,0,赠送,Presented
46811,30261,27JUL10:21:18:01,209,正常,Normal
12958,30261,09JUL09:16:04:01,224,正常,Normal
20828,30261,30AUG09:18:08:41,0,赠送,Presented
22672,30261,19SEP09:15:20:57,0,赠送,Presented
28625,30261,03FEB10:11:44:58,240,正常,Normal
32583,30261,10MAY10:09:37:50,0,赠送,Presented
36840,30261,05JUN10:19:56:17,426,正常,Normal
25295,30262,19OCT09:21:37:42,35,正常,Normal
36660,30262,04JUN10:21:04:31,132,正常,Normal
9434,30262,14JUN09:18:41:20,369,正常,Normal
20352,30262,26AUG09:10:02:00,2,正常,Normal
20397,30262,26AUG09:17:44:09,55,特价,Special_offer
24229,30262,06OCT09:21:52:35,119,特价,Special_offer
33095,30262,14MAY10:15:24:54,319,正常,Normal
39431,30262,18JUN10:16:43:32,-224,退货,returned_goods
47236,30262,30JUL10:14:21:32,0,赠送,Presented
31644,30262,01MAY10:17:11:22,0,赠送,Presented
38666,30262,15JUN10:17:25:07,0,赠送,Presented
43147,30262,06JUL10:21:38:12,279,正常,Normal
48656,30262,08AUG10:20:35:35,190,正常,Normal
13597,30262,13JUL09:10:08:06,249,正常,Normal
24191,30262,06OCT09:19:39:39,14,特价,Special_offer
33741,30262,19MAY10:14:44:21,0,赠送,Presented
43855,30262,10JUL10:19:10:52,120,正常,Normal
23756,30262,01OCT09:20:28:19,119,正常,Normal
24348,30262,08OCT09:20:08:30,174,正常,Normal
25614,30262,27OCT09:21:17:53,164,正常,Normal
32372,30262,08MAY10:11:11:54,299,正常,Normal
38225,30262,13JUN10:17:11:19,20,正常,Normal
8467,30263,08JUN09:18:26:19,469,正常,Normal
14130,30263,17JUL09:11:10:33,249,正常,Normal
26576,30263,10DEC09:19:18:58,49,正常,Normal
33389,30263,16MAY10:19:04:56,0,赠送,Presented
33874,30263,20MAY10:17:18:31,-319,退货,returned_goods
52365,30263,12SEP10:18:04:30,0,赠送,Presented
4244,30263,16MAY09:13:11:13,79,正常,Normal
4600,30263,18MAY09:13:43:51,2,正常,Normal
7103,30263,29MAY09:19:09:39,-249,退货,returned_goods
12847,30263,08JUL09:18:37:44,2,正常,Normal
52725,30263,16SEP10:20:39:26,281,正常,Normal
53410,30263,23SEP10:19:43:39,0,赠送,Presented
19521,30263,19AUG09:20:47:02,224,特价,Special_offer
23586,30263,30SEP09:17:47:13,169,正常,Normal
25998,30263,09NOV09:14:29:24,-149,退货,returned_goods
26032,30263,10NOV09:20:55:44,0,赠送,Presented
37759,30263,10JUN10:13:14:52,15,正常,Normal
40859,30263,25JUN10:18:50:03,0,赠送,Presented
3697,30264,15MAY09:16:15:50,3,正常,Normal
8480,30264,08JUN09:19:46:51,2,正常,Normal
15893,30264,27JUL09:16:35:34,239,正常,Normal
27689,30264,11JAN10:17:29:08,298,正常,Normal
28225,30264,23JAN10:21:08:13,0,赠送,Presented
30137,30264,25MAR10:14:21:42,0,赠送,Presented
38553,30264,15JUN10:11:17:50,359,正常,Normal
39895,30264,20JUN10:15:27:06,0,赠送,Presented
40081,30264,21JUN10:11:46:10,-449,退货,returned_goods
45755,30264,21JUL10:14:58:59,269,正常,Normal
48447,30264,07AUG10:16:31:27,0,赠送,Presented
33960,30264,20MAY10:21:22:49,0,赠送,Presented
37533,30264,08JUN10:20:55:35,0,赠送,Presented
12165,30264,03JUL09:21:36:44,269,正常,Normal
13695,30264,13JUL09:19:41:03,249,正常,Normal
26469,30264,04DEC09:21:23:50,0,赠送,Presented
36835,30264,05JUN10:19:53:46,0,赠送,Presented
37751,30264,10JUN10:12:49:30,299,正常,Normal
35488,30264,29MAY10:17:59:24,0,赠送,Presented
41060,30264,26JUN10:15:55:20,0,赠送,Presented
35959,30265,01JUN10:15:36:38,296,正常,Normal
3787,30265,15MAY09:17:06:58,1,正常,Normal
8531,30265,09JUN09:15:28:26,249,正常,Normal
15614,30265,26JUL09:11:29:15,1,正常,Normal
17846,30265,09AUG09:11:11:35,30,正常,Normal
19451,30265,19AUG09:15:44:52,-119,退货,returned_goods
20639,30265,29AUG09:10:23:05,-332,退货,returned_goods
24304,30265,07OCT09:22:00:39,149,特价,Special_offer
30121,30265,25MAR10:13:37:47,0,赠送,Presented
37356,30265,07JUN10:20:56:39,0,赠送,Presented
37893,30265,11JUN10:14:44:42,399,正常,Normal
40674,30265,25JUN10:12:50:10,28,正常,Normal
46308,30265,24JUL10:20:57:35,296,正常,Normal
18365,30265,13AUG09:12:57:10,239,正常,Normal
28554,30265,31JAN10:19:23:40,298,正常,Normal
38439,30265,14JUN10:17:35:22,399,正常,Normal
40827,30265,25JUN10:16:18:02,349,正常,Normal
45022,30265,17JUL10:17:33:47,399,正常,Normal
33103,30265,14MAY10:16:14:22,269,正常,Normal
39584,30265,19JUN10:08:36:12,0,赠送,Presented
14575,30266,19JUL09:15:09:21,-229,退货,returned_goods
20521,30266,27AUG09:18:07:14,55,特价,Special_offer
25643,30266,28OCT09:14:37:43,2,正常,Normal
26875,30266,25DEC09:13:57:24,319,正常,Normal
27803,30266,15JAN10:14:41:38,155,正常,Normal
30647,30266,08APR10:13:52:11,449,正常,Normal
40976,30266,25JUN10:21:10:54,349,正常,Normal
42287,30266,03JUL10:12:42:29,0,赠送,Presented
51269,30266,31AUG10:18:03:35,339,正常,Normal
33918,30266,20MAY10:19:06:36,314,正常,Normal
13413,30266,12JUL09:09:16:50,319,正常,Normal
15912,30266,27JUL09:17:45:54,249,正常,Normal
19203,30266,17AUG09:15:24:59,24,特价,Special_offer
24468,30266,10OCT09:10:06:36,149,特价,Special_offer
32329,30266,07MAY10:19:12:03,269,正常,Normal
34580,30266,23MAY10:14:42:09,0,赠送,Presented
41134,30266,26JUN10:20:51:55,249,正常,Normal
17445,30266,06AUG09:17:59:02,1,正常,Normal
21740,30266,09SEP09:14:17:09,215,正常,Normal
27837,30266,15JAN10:21:22:36,100,正常,Normal
27851,30266,16JAN10:12:30:52,0,赠送,Presented
28983,30266,13FEB10:11:37:39,0,赠送,Presented
35927,30266,31MAY10:20:56:03,404,正常,Normal
42492,30266,04JUL10:16:54:40,0,赠送,Presented
23739,30267,01OCT09:19:52:04,72,特价,Special_offer
24665,30267,11OCT09:20:39:06,49,正常,Normal
39225,30267,18JUN10:09:43:59,-132,退货,returned_goods
6255,30267,24MAY09:19:10:50,15,正常,Normal
6584,30267,27MAY09:15:18:58,224,正常,Normal
14553,30267,19JUL09:13:22:03,2,正常,Normal
20680,30267,29AUG09:14:47:20,12,特价,Special_offer
21112,30267,03SEP09:20:21:10,332,正常,Normal
23175,30267,25SEP09:20:47:49,287,正常,Normal
27199,30267,01JAN10:22:12:13,156,特价,Special_offer
30220,30267,28MAR10:20:09:39,0,赠送,Presented
30243,30267,28MAR10:20:33:39,449,正常,Normal
32039,30267,04MAY10:17:28:09,-349,退货,returned_goods
35608,30267,30MAY10:12:33:48,0,赠送,Presented
43967,30267,11JUL10:13:02:51,469,正常,Normal
49574,30267,15AUG10:21:03:32,0,赠送,Presented
52891,30267,18SEP10:19:01:58,0,赠送,Presented
4650,30267,18MAY09:14:22:24,89,正常,Normal
4763,30267,18MAY09:16:42:24,269,正常,Normal
18100,30267,11AUG09:09:33:18,269,正常,Normal
34289,30267,22MAY10:15:07:49,45,正常,Normal
17217,30267,04AUG09:21:20:23,478,正常,Normal
22024,30267,12SEP09:17:36:45,0,赠送,Presented
27810,30267,15JAN10:15:42:22,100,正常,Normal
31754,30267,02MAY10:20:58:21,0,赠送,Presented
32308,30267,07MAY10:17:59:15,269,正常,Normal
39392,30267,18JUN10:16:02:52,30,正常,Normal
3785,30268,15MAY09:17:06:05,269,正常,Normal
8954,30268,12JUN09:13:46:22,239,正常,Normal
22959,30268,22SEP09:21:47:09,-83,退货,returned_goods
23277,30268,26SEP09:21:57:55,191,特价,Special_offer
25267,30268,19OCT09:11:45:42,-332,退货,returned_goods
26479,30268,05DEC09:14:30:56,359,正常,Normal
30693,30268,09APR10:14:30:34,269,正常,Normal
33230,30268,15MAY10:16:58:00,0,赠送,Presented
41441,30268,28JUN10:14:06:30,0,赠送,Presented
44981,30268,17JUL10:13:52:26,0,赠送,Presented
50230,30268,20AUG10:20:07:11,0,赠送,Presented
51983,30268,09SEP10:10:36:47,0,赠送,Presented
52156,30268,10SEP10:19:06:04,0,赠送,Presented
4564,30268,18MAY09:13:25:37,224,正常,Normal
4590,30268,18MAY09:13:38:19,206,正常,Normal
8890,30268,11JUN09:19:58:25,369,正常,Normal
17757,30268,08AUG09:15:45:08,249,正常,Normal
20587,30268,28AUG09:16:18:41,199,特价,Special_offer
33374,30268,16MAY10:17:37:54,0,赠送,Presented
33458,30268,17MAY10:11:41:13,0,赠送,Presented
43700,30268,09JUL10:20:34:28,0,赠送,Presented
45628,30268,20JUL10:18:25:17,449,正常,Normal
15643,30268,26JUL09:13:35:40,18,正常,Normal
29689,30268,07MAR10:14:42:01,0,赠送,Presented
36932,30269,06JUN10:10:50:25,90,正常,Normal
3798,30269,15MAY09:17:18:41,15,正常,Normal
12117,30269,03JUL09:17:59:34,239,正常,Normal
28426,30269,29JAN10:13:49:48,0,赠送,Presented
35615,30269,30MAY10:12:40:06,287,正常,Normal
42208,30269,02JUL10:17:26:14,0,赠送,Presented
46706,30269,27JUL10:13:20:16,0,赠送,Presented
52846,30269,18SEP10:10:40:27,0,赠送,Presented
18504,30269,14AUG09:12:29:37,36,正常,Normal
18896,30269,15AUG09:20:42:58,199,特价,Special_offer
19377,30269,18AUG09:21:07:30,14,特价,Special_offer
24031,30269,04OCT09:17:48:02,1,正常,Normal
24456,30269,10OCT09:09:55:56,120,特价,Special_offer
27820,30269,15JAN10:18:19:00,260,正常,Normal
35330,30269,28MAY10:15:45:24,399,正常,Normal
38099,30269,12JUN10:18:14:02,0,赠送,Presented
49134,30269,12AUG10:21:00:21,145,正常,Normal
53551,30269,24SEP10:20:03:30,0,赠送,Presented
25514,30269,25OCT09:17:11:38,199,正常,Normal
36498,30269,03JUN10:17:20:57,0,赠送,Presented
4830,30270,18MAY09:18:50:26,249,正常,Normal
5314,30270,19MAY09:20:33:46,15,正常,Normal
8631,30270,10JUN09:13:38:01,30,正常,Normal
11855,30270,01JUL09:17:24:53,269,正常,Normal
23759,30270,01OCT09:20:31:23,215,特价,Special_offer
24220,30270,06OCT09:21:42:16,179,特价,Special_offer
27460,30270,07JAN10:12:02:31,0,赠送,Presented
29294,30270,21FEB10:19:48:42,0,赠送,Presented
38597,30270,15JUN10:14:56:56,0,赠送,Presented
39152,30270,17JUN10:18:28:58,359,正常,Normal
39884,30270,20JUN10:15:10:08,0,赠送,Presented
52781,30270,17SEP10:15:35:05,0,赠送,Presented
53468,30270,24SEP10:13:17:48,0,赠送,Presented
33273,30270,15MAY10:21:17:15,-359,退货,returned_goods
24438,30270,10OCT09:09:18:34,199,特价,Special_offer
25769,30270,31OCT09:18:09:45,369,正常,Normal
26062,30270,12NOV09:21:42:50,332,正常,Normal
44057,30270,11JUL10:19:50:38,399,正常,Normal
47907,30270,03AUG10:11:22:07,0,赠送,Presented
52149,30270,10SEP10:16:41:29,0,赠送,Presented
17512,30270,06AUG09:22:05:31,-49,退货,returned_goods
25827,30270,02NOV09:19:15:28,100,正常,Normal
38176,30270,13JUN10:09:04:32,379,正常,Normal
3794,30271,15MAY09:17:16:14,299,正常,Normal
6433,30271,26MAY09:12:40:19,2,正常,Normal
8095,30271,06JUN09:18:19:49,2,正常,Normal
13189,30271,10JUL09:21:48:56,299,正常,Normal
13770,30271,14JUL09:15:31:51,249,正常,Normal
15244,30271,24JUL09:13:44:15,45,正常,Normal
17190,30271,04AUG09:19:29:31,269,正常,Normal
28500,30271,30JAN10:20:10:12,0,赠送,Presented
45029,30271,17JUL10:17:39:47,399,正常,Normal
50878,30271,27AUG10:19:25:26,0,赠送,Presented
50968,30271,28AUG10:17:36:02,0,赠送,Presented
46639,30271,26JUL10:21:46:39,295,正常,Normal
49723,30271,16AUG10:18:20:23,262,正常,Normal
4732,30271,18MAY09:16:15:53,269,正常,Normal
5105,30271,19MAY09:14:56:47,199,正常,Normal
16349,30271,30JUL09:20:37:15,15,正常,Normal
18176,30271,11AUG09:20:01:11,30,正常,Normal
26409,30271,02DEC09:17:32:13,332,正常,Normal
31437,30271,29APR10:14:21:19,449,正常,Normal
46239,30271,24JUL10:16:01:02,239,正常,Normal
15039,30271,23JUL09:08:46:33,28,正常,Normal
4023,30272,15MAY09:18:51:48,369,正常,Normal
6941,30272,29MAY09:10:31:40,319,正常,Normal
9381,30272,14JUN09:16:40:45,299,正常,Normal
19488,30272,19AUG09:17:23:41,2,正常,Normal
25379,30272,22OCT09:17:17:18,230,正常,Normal
28180,30272,22JAN10:21:20:43,15,正常,Normal
30213,30272,28MAR10:19:59:54,0,赠送,Presented
36396,30272,02JUN10:19:19:09,399,正常,Normal
49372,30272,14AUG10:18:42:20,-261,退货,returned_goods
52888,30272,18SEP10:17:17:24,339,正常,Normal
40747,30272,25JUN10:14:12:33,0,赠送,Presented
51054,30272,29AUG10:16:57:42,0,赠送,Presented
25498,30272,25OCT09:12:45:44,94,正常,Normal
26944,30272,27DEC09:20:37:00,140,正常,Normal
32825,30272,12MAY10:17:44:26,0,赠送,Presented
43022,30272,06JUL10:14:37:11,399,正常,Normal
47897,30272,03AUG10:11:14:22,0,赠送,Presented
50974,30272,28AUG10:18:08:43,0,赠送,Presented
52144,30272,10SEP10:16:38:46,209,正常,Normal
23209,30272,26SEP09:15:21:19,332,正常,Normal
31801,30272,03MAY10:09:19:14,0,赠送,Presented
34347,30272,22MAY10:18:27:58,0,赠送,Presented
38265,30272,13JUN10:18:43:37,0,赠送,Presented
25475,30273,24OCT09:20:22:02,84,正常,Normal
6888,30273,28MAY09:19:21:43,0,赠送,Presented
15031,30273,22JUL09:21:25:46,199,正常,Normal
15136,30273,23JUL09:19:02:44,299,正常,Normal
17422,30273,06AUG09:15:47:57,249,正常,Normal
20298,30273,25AUG09:17:30:22,-224,退货,returned_goods
29733,30273,08MAR10:15:32:48,269,正常,Normal
30809,30273,11APR10:17:00:57,449,正常,Normal
31002,30273,17APR10:12:00:12,349,正常,Normal
48613,30273,08AUG10:15:54:12,0,赠送,Presented
49485,30273,15AUG10:17:01:51,-279,退货,returned_goods
49991,30273,18AUG10:13:03:53,0,赠送,Presented
50035,30273,18AUG10:20:04:54,199,正常,Normal
14496,30273,18JUL09:22:03:31,0,赠送,Presented
26850,30273,24DEC09:21:09:31,140,正常,Normal
30436,30273,01APR10:21:10:09,239,正常,Normal
30831,30273,11APR10:18:48:59,0,赠送,Presented
31875,30273,03MAY10:19:01:31,0,赠送,Presented
39750,30273,19JUN10:18:26:10,0,赠送,Presented
45248,30273,18JUL10:20:36:06,0,赠送,Presented
26808,30273,24DEC09:13:58:20,30,正常,Normal
27079,30273,31DEC09:17:07:43,0,赠送,Presented
33932,30273,20MAY10:19:38:12,314,正常,Normal
35543,30273,30MAY10:08:54:42,0,赠送,Presented
37305,30273,07JUN10:18:04:35,349,正常,Normal
39221,30274,18JUN10:09:43:59,-89,退货,returned_goods
6551,30274,27MAY09:10:43:31,1,正常,Normal
10650,30274,23JUN09:12:35:29,249,正常,Normal
14037,30274,16JUL09:16:43:35,239,正常,Normal
14430,30274,18JUL09:19:25:16,-249,退货,returned_goods
20016,30274,23AUG09:12:42:34,18,特价,Special_offer
22691,30274,19SEP09:17:10:33,287,正常,Normal
26540,30274,09DEC09:10:24:20,413,正常,Normal
27599,30274,09JAN10:20:09:48,0,赠送,Presented
29376,30274,24FEB10:15:43:12,279,正常,Normal
40810,30274,25JUN10:15:19:27,0,赠送,Presented
52045,30274,09SEP10:17:44:19,281,正常,Normal
53133,30274,22SEP10:11:37:47,209,正常,Normal
11061,30274,26JUN09:20:20:55,0,赠送,Presented
17121,30274,04AUG09:13:06:36,258,正常,Normal
17694,30274,08AUG09:09:56:14,299,正常,Normal
26454,30274,04DEC09:15:03:41,250,正常,Normal
36838,30274,05JUN10:19:56:06,307,正常,Normal
39977,30274,20JUN10:18:34:11,349,正常,Normal
47882,30274,03AUG10:11:03:45,314,正常,Normal
50687,30274,25AUG10:17:09:54,179,正常,Normal
14645,30274,19JUL09:19:31:08,0,赠送,Presented
20977,30274,01SEP09:20:00:18,18,正常,Normal
22900,30274,21SEP09:19:13:42,0,赠送,Presented
30526,30274,04APR10:11:35:31,299,正常,Normal
32556,30274,09MAY10:21:08:31,0,赠送,Presented
5961,30275,23MAY09:16:14:03,249,正常,Normal
11026,30275,26JUN09:17:44:26,-249,退货,returned_goods
16235,30275,30JUL09:12:47:39,239,正常,Normal
31053,30275,18APR10:16:03:22,0,赠送,Presented
36842,30275,05JUN10:19:56:53,379,正常,Normal
37250,30275,07JUN10:12:44:30,-474,退货,returned_goods
39567,30275,18JUN10:21:28:11,314,正常,Normal
42490,30275,04JUL10:16:28:21,0,赠送,Presented
30528,30275,04APR10:12:33:59,0,赠送,Presented
37265,30275,07JUN10:14:53:46,0,赠送,Presented
48592,30275,08AUG10:14:10:48,0,赠送,Presented
50300,30275,21AUG10:17:00:55,0,赠送,Presented
25135,30275,17OCT09:11:08:56,100,正常,Normal
30057,30275,21MAR10:11:49:45,399,正常,Normal
3560,30276,15MAY09:14:01:51,15,正常,Normal
13766,30276,14JUL09:15:24:09,2,正常,Normal
20426,30276,26AUG09:19:32:30,224,特价,Special_offer
22611,30276,18SEP09:20:46:12,332,正常,Normal
28230,30276,23JAN10:21:41:37,295,正常,Normal
