application_id,vehicle_year,vehicle_make,bankruptcy_ind,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,fico_score,purch_price,msrp,down_pyt,loan_term,loan_amt,ltv,tot_income,veh_mileage,used_ind
89080743,1997,HONDA,N,0,7,48,3,2,1582,2725,58,703,12910.15,13250,0,60,12910.15,97,1200,64328,1
89086065,1999,CHEVY,N,1,14,188,5,3,6163,9917,62,658,14936,15225,0,60,14936,98,1766,11,1
89104985,1997,JEEP,N,0,22,161,2,1,200,10200,2,790,22800,21000,3800,60,19000,90,5350,31000,1
89116894,2000,TOYOTA,N,0,23,314,7,4,5125,84816,6,720,25412,25000,500,66,24429.04,98,4083.33,801,0
89159378,2000,CHEV,N,4,27,216,6,4,6273,25515,25,623,23843,26624,5000,66,18843,71,2833.33,1,0
89232888,1991,DODGE,N,9,14,138,4,3,1111,1891,59,608,7439,5600,2339,36,5000,89,2500,57000,1
89261470,1996,CHEVROLET,,0,4,5,4,2,1499,1600,94,,23386,22500,0,60,22414,100,1500,56000,1
89315369,1997,FORD,N,0,25,123,5,2,5005,14020,36,738,34816,20000,8816,60,26000,130,3100,27000,1
89335907,1997,CADILLAC,N,1,9,68,4,3,1824,2101,87,623,24215,27500,4000,54,20215,74,2699,72000,1
89340543,1995,DODGE,N,0,2,48,,1,542,542,100,670,7000,7350,1800,36,5200,71,1935,50000,1
89345785,1993,OLDS,N,0,3,31,1,0,0,1300,0,758,10000,6800,1500,42,8500,125,1600,51000,1
89366140,1992,CHEVY,N,8,44,177,23,19,18892,27658,68,627,9500,9228,3500,60,6000,65,6500,53110,1
89367280,1999,DODGE,N,2,11,35,3,1,392,2450,16,680,15500,0,0,66,15500,100,1600,32050,1
89389578,2000,TOYOTA,N,4,10,136,5,4,2529,1605,158,665,18200,16781,1500,60,16700,100,2666.67,1,0
89417607,1996,BUICK,N,0,14,141,6,2,1551,5900,26,753,12000,12000,0,60,12000,100,2833.33,41000,1
89436124,1997,PLYMOUTH,N,5,21,56,10,8,1883,6415,29,613,8300,9900,0,60,8300,84,1600,34600,1
89467851,0,,N,2,6,150,,1,915,2835,32,661,6695,6699,0,60,6695,100,4833.33,0,0
89489195,2000,DODGE,N,0,9,113,6,2,11835,10200,116,707,37997.39,32979,0,72,36997.39,112,6000,1,0
89491444,1997,SATURN,N,0,5,40,1,0,0,840,0,725,12932.87,10975,0,60,12137.87,111,1600,32332,1
89511726,2000,FORD,N,1,16,111,8,1,270,9920,3,809,18039,19600,0,66,16039,82,3100,1,0
89607036,1994,DODGE,N,0,7,154,5,1,1019,1000,102,634,13612.5,12500,0,42,12515.51,100,2850,87809,1
89639538,0,,N,0,4,32,3,2,182,1200,15,753,7000,6999,1000,60,6000,86,2000,0,0
89647235,2000,SATURN,N,1,7,125,,1,3549,5000,71,666,21637,20605,1032,60,20605,100,1416.67,1,0
89652176,1997,DODGE,N,4,23,145,11,9,16202,16517,98,672,22495,21000,700,66,21795,104,7283.33,31000,1
89652642,1995,DODGE,N,0,2,18,2,1,611,1000,61,669,19045,16000,0,48,15605,98,1900,27410,1
89703761,0,,N,1,30,219,8,5,4527,19295,23,711,7500,7299,0,60,7500,103,6250,0,0
89773322,1995,BUICK,N,0,28,431,10,7,12877,55227,23,728,12500,8300,1600,48,10500,127,2583.33,59000,1
89801173,1993,FORD,N,4,26,240,6,4,10054,17061,59,643,6191,5000,1000,42,5191,104,5040,80000,1
89805272,2000,FORD,N,6,26,158,4,1,2492,2500,100,643,31348.5,37745,1000,66,30348.5,80,6250,12,0
89821799,2000,FORD,N,1,22,208,16,15,38837,40961,95,653,17882,18465,0,63,17882,97,3365,1,0
89826946,2000,FORD,N,0,25,129,4,2,6089,16800,36,716,33454,33800,28435,48,28435,84,5600,1,0
89892252,1997,MERCURY,N,0,2,11,2,1,985,2000,49,637,9682,8275,3200,60,6482,78,1620,58216,1
89966316,2000,TOYOTA,N,0,16,147,4,2,2941,34000,9,793,30552.15,33505,0,48,30552.15,91,5833.33,14,0
89973719,1996,TOYOTA,N,0,4,58,,2,484,2684,18,731,12959.75,13500,0,60,12959.75,96,3333.33,46466,1
90033680,1998,CHEVY,N,0,16,206,,4,2169,82785,3,758,15321,14000,0,66,14321,102,3333.33,25000,1
90041617,0,,N,1,18,70,6,2,2308,2486,93,685,5607.88,6000,500,60,5107.88,85,7150,0,0
90063987,1999,OLDSMOBILE,N,0,5,401,,1,196,15400,1,804,16000,16000,0,60,16000,100,0,12000,1
90087228,1995,MAZDA,N,1,4,10,5,3,1951,4200,46,608,8398,8825,400,48,7998,91,2100,81000,1
90094071,2000,DODGE,N,1,12,171,7,4,6460,5200,124,763,14999.9,15999,1000,66,13999.9,88,2276,1,0
90097649,1997,CHEVROLET,N,0,3,17,,,,,0,612,20054,19200,1554,60,19200,100,2375,64109,1
90106882,2000,SUZUKI,,,,,,,,,0,,22624,23149,0,60,22624,98,2200,1,0
90149863,1997,FORD,N,0,10,118,3,2,7378,15271,48,739,21888.93,23575,0,60,21888.93,93,4333.34,23000,1
90196724,1996,NISSAN,N,0,17,99,4,3,3475,12100,29,736,13675,10825,0,54,13675,126,2500,34000,1
90220264,2000,FORD,Y,4,12,148,3,1,1073,2131,50,668,37120,37275,0,60,37120,100,4000,1,0
90231079,1999,PONTIAC,Y,2,13,133,14,3,702,1556,45,645,16800,16300,2000,60,14800,91,2600,13000,0
90246708,1995,FORD,,,,,,,,,0,,9783,10100,0,60,9783,97,2166.66,47137,1
90248562,0,,Y,1,14,195,4,2,1265,7700,16,709,18500,0,500,60,18000,97,3333.33,0,0
90270557,2000,CHEVY,N,7,30,164,9,6,9260,5666,163,608,22402,21155,0,60,19177,91,3333.33,10,0
90361426,1997,FORD,N,2,17,167,6,3,3814,4255,90,649,22200,20000,2200,60,20000,100,2916.67,23000,1
90361670,1998,CHEVY,N,6,15,78,,2,2301,2620,88,645,14443,14450,1000,60,13443,93,3088.08,30077,1
90369550,1999,SATURN,N,1,17,445,6,2,7864,30650,26,723,14853,14125,2000,60,12853,91,33333.33,1,0
90380540,1993,TOYOTA,N,0,9,40,,1,602,6500,9,725,8075,8300,3500,36,4575,55,2800,65000,1
90449078,2000,FORD,N,0,10,99,5,2,858,12800,7,767,22974.06,24000,2100,72,20874.06,87,2100,1,0
90464646,1997,CHEVY,N,3,10,132,2,1,161,8772,2,668,16550,16000,4000,48,12550,78,4083.33,41000,1
90467003,2000,DODGE,N,,,,,,,,0,794,34158.2,34405,2314.9,60,31843.3,93,5910,43,0
90467397,2000,KIA,N,1,1,166,,,,,0,642,19784,19159,2000,60,17784,93,1400,1,0
90528163,1999,OLDS,N,0,4,65,,,9998,0,0,681,13507,13500,0,60,13507,100,1250,15000,1
90536628,0,,N,6,25,157,6,2,4699,13000,36,687,9136.34,9799,1000,60,8136.34,83,4166,0,0
90537798,2000,DODGE,N,0,3,32,2,1,352,1400,25,704,15995,14000,0,66,13995,100,1800,17532,1
90559641,1996,SATURN,N,1,20,114,6,2,7726,27869,28,683,10585,10000,0,60,10990,110,2000,45600,1
90570153,1993,MAZDA,N,1,15,125,6,4,8671,11100,78,636,12952,10000,2952,36,10000,100,5000,83000,1
90625345,1999,FORD,N,0,4,39,3,1,779,1050,74,681,23345,18000,3545,60,19800,110,2460,22301,1
90680614,2000,POLARIS TRAN,N,0,19,126,13,10,4473,9533,47,645,12811.38,11650,1300,60,11511.38,99,9300,1,0
90695514,1997,DODGE,Y,14,21,238,,4,11891,15162,78,678,17415,14875,2500,60,14915,100,8500,45111,1
90718480,1999,FORD,N,1,13,91,3,2,3761,4590,82,658,32146,32200,2946,72,29200,91,3437,0,0
90797848,1999,NISSAN,N,2,29,126,,,9998,9998,100,630,23995,23995,0,66,22945,96,1700,4320,1
90872759,1999,OLDSMOBILE,N,0,25,152,4,1,3074,21119,15,735,15260,15000,0,60,15260,102,10672.99,18256,1
90933314,0,,N,0,16,138,5,1,1048,17000,6,786,6019.32,5999,519.32,60,5500,92,6280,0,0
90937804,2000,BUICK,N,0,8,100,2,1,475,5500,9,806,24182,24125,0,60,24182,100,3583.33,1,0
90942465,1995,FORD,N,2,17,123,6,1,215,270,80,670,11795,8975,5100,48,5500,61,2100,88275,1
90943190,0,,N,0,1,18,,0,0,1200,0,769,5700,5699,0,60,5700,100,3950,0,0
90990029,0,,N,0,23,375,12,10,11917,74511,16,749,12988,0,1000,60,11988,92,7000,0,0
91023950,2000,PONITAC,Y,5,18,134,7,3,1273,515,247,645,21500,20535,0,60,20750,101,2791.67,1,0
91068013,1994,FORD,N,0,1,19,,,,,0,708,9555,8000,2100,54,7455,93,3200,69000,1
91069352,0,,N,0,10,168,5,3,5572,10648,52,681,23805.17,0,0,60,23805.17,100,3374,0,0
91106346,2000,TOYOTA,N,8,20,228,,1,60,11610,1,650,35980,31593,0,66,33125,105,20833.33,0,0
91121951,1997,CHEVY,N,0,2,27,2,1,196,500,39,725,12813.75,15225,0,66,7313.75,48,2600,46000,1
91168585,2000,CHEVY,N,1,10,65,3,2,3597,5710,63,693,22247.75,23266,0,60,22247.75,96,2333.33,1,0
91213576,1997,DODGE,N,0,23,146,8,4,5849,22300,26,751,21722.42,21500,0,60,21722.42,101,3333.33,69182,1
91216635,1996,GMC,N,0,7,92,,,9998,0,0,723,16645,17300,1000,60,13650,79,3500,45026,1
91237772,1999,PONT,N,0,21,206,4,2,7002,48700,14,753,26344,28335,0,60,20700,73,4666.67,6,1
91352637,2000,MB,N,0,9,106,,1,1514,500,303,750,44115,44500,0,36,44115,99,4309,1,0
91357764,2000,TOYOTA,N,1,15,197,,3,5485,12964,42,668,24192,25088,1000,72,23192,92,2083.33,1,0
91386433,2000,PONTIAC,N,4,14,58,8,7,6063,7200,84,642,15448,15000,2750,60,12698,85,4166.67,1,0
91478084,1995,FORD,,0,0,5,,,,,0,,13370,11475,1970,48,11400,99,1200,65931,1
91559609,1998,JEEP,N,0,15,134,4,2,4220,25794,16,764,17016.1,16000,0,66,14816.1,93,5416,15000,1
91565733,1996,TOYOTA,N,3,28,127,6,1,165,7599,2,729,14957.95,22750,0,48,14957.95,66,22500,70000,1
91578387,1998,GMC,N,1,18,143,5,4,46128,50400,92,647,23269,22500,5000,48,18269,81,6500,16000,1
91610705,1999,BUICK,N,0,23,254,6,4,658,37536,2,787,21420,18000,700,54,16500,92,10100,13000,1
91681383,2000,CHEVY,Y,1,12,133,6,4,2456,2019,122,653,15785,15785,0,72,15785,100,1400,1,0
91682497,1993,CHEVY,N,0,3,33,1,0,0,2000,0,679,5950.26,5493,200,42,5750.26,105,3700,64000,1
91698389,1999,CHEVY,N,0,4,45,2,1,220,10000,2,765,15100,14000,1500,60,13600,97,1875,12000,1
91745716,2000,PLYMOUTH,N,1,14,54,8,6,20311,22342,91,602,21195,19200,3995,60,17200,90,5633.33,1,0
91753859,2000,MITS,N,0,19,107,4,2,6692,29001,23,689,25296,21972,1296,60,24400,111,2600,1,0
91797376,1999,FORD,Y,8,17,131,4,2,1606,1700,94,681,18300,16500,0,66,18300,111,2600,20000,0
91801416,2000,CHEVY,N,0,22,193,6,2,5996,26281,23,783,19210,19675,0,36,19210,98,3583.33,1,0
91831546,1997,FORD,N,0,12,142,,,,,0,694,24971.4,19550,2971.4,60,22000,113,3500,67000,1
91846872,2000,SATURN,N,0,29,172,9,5,8297,22231,37,743,15962,15200,0,60,15962,105,5000,1,0
91862159,2000,NISSAN,N,1,14,77,7,2,11261,11500,98,645,25300,21927,3300,60,22000,100,3166.67,1,0
91868502,1996,FORD,N,0,13,272,9,8,13648,28459,48,607,18615,13600,1000,48,13615,100,3083.33,43538,1
91885165,1994,GMC,N,5,16,245,6,2,2538,5300,48,680,13084,11850,0,54,12284,104,6500,58000,1
91948154,0,,N,0,13,140,8,5,12394,15551,80,613,4082.23,4000,500,60,3582.23,90,2100,0,0
91956484,2000,CHEV,N,0,13,140,,2,494,34600,1,773,23600,26100,2000,60,21600,83,4166.67,1,0
92002575,1996,FORD,N,0,2,29,2,1,242,8400,3,726,12476,9650,2500,60,6476,67,800,27181,1
92051116,2000,PONTIAC,N,0,23,110,11,5,24843,30500,81,616,23888.95,23560,4200,60,19688.95,84,6283.33,1,0
92055819,2000,TOYOTA,N,,,,,,,,0,707,27409.67,28230,3862.82,48,23546.85,83,15291.66,1,0
92078070,2000,FORD,N,5,35,286,7,4,7216,14146,51,586,29778,30330,0,60,29778,98,3020,1,0
92115749,2000,FORD,N,0,9,47,3,2,673,3377,20,719,16001,16080,0,66,16001,100,1250,1,0
92118519,2000,CHEVY,N,0,11,75,9,6,6345,8171,78,672,19500,18235,500,72,16900,93,4083.33,1,0
92149218,2000,NISSAN,N,1,29,91,15,11,21847,28751,76,626,29094,29094,0,60,29094,100,5333.33,25,0
92185911,2000,CHEVY,N,0,7,352,,2,403,26500,2,796,27100,27698,7100,60,10000,36,2166.67,1,0
92190314,1999,MERCEDES,N,0,20,190,6,2,4313,46100,9,743,76432.15,76000,0,31,76432.15,101,16666.67,20000,1
92190387,1997,JEEP,N,2,30,104,7,1,125,204,61,608,31290,23875,5317.72,60,23875,100,4209,18604,1
92194639,2000,DODGE,Y,4,14,94,5,1,709,882,80,642,23309.93,21505,5000,66,18309.93,85,2500,10,0
92224666,2000,CHEVY,N,3,47,129,9,3,813,16200,5,638,18920.95,22046,0,51,18920.95,86,3354.17,1,0
92228881,1994,FORD,N,2,13,39,7,5,5270,7954,66,641,9325,8600,800,48,8525,99,4586,72109,1
92238324,1994,GMC,N,0,6,37,2,0,0,3600,0,714,19674.5,15800,0,54,17447.65,110,1916.67,56588,1
92262403,0,,N,1,29,141,3,1,1991,46871,4,729,11822.12,11700,0,60,11822.12,101,8333.33,0,0
92292892,0,,N,0,4,51,2,1,81,500,16,733,12205,0,0,60,7000,57,3200,0,0
92317580,1997,PONTIAC,N,0,7,241,,1,336,10000,3,803,15943,37787,0,60,15943,42,4875,0,0
92321519,1993,NISSAN,N,0,9,53,3,2,4885,21000,23,701,8000,7500,1000,48,7000,93,1500,1,1
92324266,1995,DODGE,N,0,3,70,1,0,0,500,0,702,15107.18,14950,0,60,15107.18,101,1400,73122,1
92370548,1999,SAAB,N,3,21,128,5,2,6230,8100,77,659,29745,29450,500,60,29245,99,15200,13371,0
92399514,1996,DODGE,N,0,5,57,,,,,0,668,16039.4,18900,0,54,16039.4,85,0,62000,1
92443198,1999,GMC,N,0,13,70,8,0,0,2100,0,677,21250,20950,3000,60,18250,87,2916.67,10000,1
92452222,1999,MITSUBISHI,N,2,20,301,14,10,11457,15725,73,594,14095,14800,2000,60,12095,82,4850,20000,1
92467886,1999,FORD,N,2,18,104,8,7,13003,15231,85,694,22990,22500,1000,48,21990,98,2333,23000,1
92473610,1999,CHEV,Y,7,27,222,,3,2692,3674,73,643,10730,13252,0,60,10730,81,2083.33,1,0
92476621,1998,CHEVROLET,N,0,3,26,2,1,389,3200,12,677,13800,13450,500,60,12300,91,2532,39000,1
92516116,1998,CHRYSLER,N,4,9,115,4,1,391,387,101,565,18958,16625,2000,66,16958,102,4100,25,1
92524333,1999,HONDA,Y,1,25,296,,2,10581,20011,53,665,21990.73,19605,2385.73,66,19605,100,4200,10,1
92597235,1997,PLYMOUTH,N,2,10,80,,6,3045,4043,75,644,9900,9900,0,60,9900,100,1500,28000,1
92609867,1997,CHEVY,N,0,10,325,1,0,0,24600,0,807,13920,12900,0,60,13920,108,3833.33,47000,1
92634101,1998,CHEVROLET,N,3,19,123,,1,9033,2700,335,683,11500,9200,0,60,9282,101,1125,26000,1
92671817,2000,DODGE,N,0,23,277,5,4,2971,23531,13,781,26446,27445,14000,24,11946,44,0,1,0
92687737,1997,NISSAN,Y,3,19,111,10,7,4494,6456,70,659,22600,17950,5100,60,17500,97,4966.67,44000,1
92746998,1999,FORD,N,0,9,29,9,6,2956,7166,41,673,17854,12050,3854,60,13000,108,3185,17000,1
92764076,1997,FORD,N,3,5,81,,0,0,375,0,570,12232,12850,2232,48,10000,78,2000,34000,1
92867867,1999,OLDS,N,0,15,61,,2,2815,19042,15,709,13577,14450,0,48,7577,52,2700,14000,1
92868531,1996,CHEVY,N,1,18,189,5,3,6715,13000,52,717,9506,10900,0,48,9506,87,4125,65000,1
92868794,1994,CHEVY,N,0,3,36,,,,,0,676,12000,6800,4500,48,7500,110,1166.67,46000,1
92941998,1999,HONDA,N,3,22,196,6,5,10911,22000,50,755,25000,24715,6000,66,19000,77,4289.99,10,0
92967523,1999,CADILLAC,N,0,53,228,6,3,1518,91030,2,768,38381,47968,0,60,38381,80,10000,6285,1
92979106,2000,TOYOTA,N,0,15,152,9,6,27901,37680,74,741,21078.19,22435,1325,60,19753.19,88,3100,45,0
93006752,1994,GMC,N,2,13,69,6,1,975,975,100,686,12440.63,8550,3040.63,48,9400,110,3666.66,63984,1
93009690,0,,N,0,11,28,7,4,1042,3000,35,652,6366,0,0,60,6366,100,2373,0,0
93047476,1999,MERC,N,7,10,78,,1,54,100,54,647,15707,15500,1000,66,14707,95,3100,24000,1
93073680,1997,CHEVROLET,N,0,35,397,15,13,10624,83169,13,714,21200,21000,1500,60,19700,94,2416.67,48000,1
93104077,1999,CHEVROLET,N,0,1,23,,,,,0,734,16000,15225,0,72,16000,105,2333.33,28000,1
93114650,2000,SATURN,N,0,5,227,,1,1722,5300,32,762,15700,14575,5000,66,10700,73,24000,1,0
93118099,1997,CHEVY,N,1,18,96,9,5,5567,22506,25,671,24000,21375,678,66,23322,109,4344,22000,1
93134927,1996,ISUZU,N,5,12,70,5,3,3160,4427,71,617,17000,17275,0,48,17000,98,4000,35935,1
93142612,2000,TOYOTA,N,1,5,53,4,2,1860,7350,25,718,24662,19880,0,60,24662,124,4133,1,0
93147339,1997,NISSAN,N,0,8,189,2,1,20,26556,0,798,13800,11500,2000,60,10800,94,3333.34,18000,1
93151417,1998,FORD,N,0,5,19,4,3,1391,2400,58,604,12535.51,12500,0,60,12508.23,100,800,33342,1
93190089,1999,DODGE,N,0,32,182,6,4,2100,60800,3,771,22000,20725,0,72,22000,106,7583.33,9000,1
93214125,1998,DODGE,N,0,9,299,,2,1212,21000,6,714,15100,15100,0,60,15100,100,24500,64000,1
93216054,1986,FORD,N,2,41,284,7,3,20431,81990,25,652,11000,10000,2000,24,9000,90,4166.67,93000,1
93224560,2000,HONDA,N,2,11,127,8,4,8260,5750,144,669,15695,15975,0,60,15695,98,4160,1,0
93225680,2000,CHEVROLET,N,0,3,20,,,,,0,643,15200,15200,1000,66,14200,93,5387.66,1,0
93248058,1999,FORD,N,0,33,259,6,2,3182,3500,91,707,29973.15,15575,0,72,26973.15,173,5000,1,1
93272638,2000,CHEVY,N,4,37,170,9,4,29421,42612,69,635,47175.75,42085,5090.75,60,42085,100,20250,1,0
93285265,2000,TOYOTA,N,0,22,135,8,6,34642,83506,41,645,29437.35,30979,0,48,29437.35,95,6250,1,0
93302596,2000,FORD,N,9,11,158,,,9998,9998,100,565,18854,19800,0,60,18854,95,3500,1,0
93336614,1999,CHEVY,N,1,15,130,6,0,0,382,0,653,24704.98,23575,0,66,22870.49,97,3500,15000,1
93364145,1999,PONT,N,0,29,220,7,2,3939,16088,24,705,21955,21000,3955,48,15000,71,4916.66,20000,1
93416379,2000,JEEP,N,0,8,100,2,1,3108,18000,17,710,20670.11,20415,3773.92,60,16896.19,83,1750,1,0
93417647,1997,PONT,Y,3,18,72,7,4,1161,887,131,573,16443,16700,0,60,16443,98,5366.66,47671,1
93428870,2000,FORD,N,0,47,157,17,13,37390,42933,87,626,27252,31005,0,60,27252,88,6166.67,1,0
93444579,1994,CHEVROLET,N,1,9,244,,3,16629,15900,105,616,22092.45,17600,4000,42,17512.45,100,2916.67,68000,1
93448588,2000,DODGE,N,0,32,150,9,8,19794,30568,65,663,42259,33905,8354,60,33905,100,3900,21,0
93458102,2000,DODGE,N,10,26,169,4,2,2566,16160,16,630,33192.86,32600,3800,60,29392.86,90,5416.67,12,0
93494317,1996,DODGE,N,0,13,170,4,3,2714,30100,9,796,11316,9400,0,60,11316,120,2916.67,28000,1
93528728,1993,CHEVY,N,1,4,21,,2,1193,1300,92,762,4600,3725,500,36,4100,110,3547,80000,1
93536540,2000,DODGE,N,4,22,152,,1,1533,1500,102,756,24500,28805,0,36,24500,85,8500,1,0
93629906,2000,KIA,N,0,16,182,2,1,321,11000,3,796,10500,10445,2500,60,8000,77,4166.67,1,0
93644230,2000,VW,N,0,17,123,3,0,0,2500,0,697,21526.4,21000,91.1,72,21435.3,102,4000,1,0
93656071,1996,EAGLE,N,1,10,34,8,5,2609,4422,59,640,10666.56,10666.56,1166.56,60,9500,89,1480,58290,1
93686800,1996,CHEVY,N,0,46,304,10,5,6317,12781,49,609,6263,9475,0,54,6263,66,4000,80000,1
93710768,2000,CHEVY,N,10,14,122,6,5,9472,12710,75,637,29600,21075,8600,60,21000,100,2733.33,1,0
93738205,1998,GMC,Y,6,21,157,5,4,1710,2950,58,627,17800,20625,0,60,17800,86,4054,50000,1
93748777,1996,FORD,,,,,,,,,0,,21300,20000,3300,60,18300,92,4000,55000,1
93750300,2000,VOLKSWAGEN,N,0,13,118,6,5,8521,35578,24,702,21804.05,20475,500,60,21304.05,104,2500,1,0
93807051,1996,MERCURY,N,1,30,118,7,4,8522,35350,24,672,12691.87,13000,0,54,12691.87,98,3333,80000,1
93843232,1999,FORD,N,0,55,136,10,7,36373,31200,117,674,21948,24709,0,63,21948,89,3900,6461,1
93867038,2000,NISSAN,N,0,2,28,,,9998,9998,100,692,19868,18678,2000,60,17868,96,1333.33,1,0
93868681,1997,CHEVOLET,N,0,10,125,6,5,7389,14136,52,708,15990,15000,0,66,14990,100,4166.67,50000,1
93868808,0,,Y,1,11,179,3,1,617,3000,21,679,5999,6099,0,60,5999,98,3350,0,0
93903185,2000,MERCURY,N,0,14,54,7,2,423,700,60,684,25439,18970,4000,60,21439,113,3730.8,1,0
93928044,2000,FORD,N,0,14,66,11,6,15788,18679,85,626,33803.5,30075,3228.5,60,30075,100,4000,1,0
93942843,2000,DODGE,N,0,21,262,6,5,8796,21030,42,708,19024.37,28265,0,36,19024.37,67,2000,1,0
94042073,2000,CHEVY,N,2,35,152,,1,2171,11500,19,695,16700,17835,2925.91,66,13774.09,77,4141,70,0
94044540,1996,SATURN,N,0,4,35,6,1,554,3550,16,727,11647,11000,7000,60,4647,42,875,37000,1
94058360,2000,CHEVY,N,1,15,132,3,1,1716,29330,6,706,26353,27303,0,60,23853,87,3750,1,0
94092545,1997,MIT,N,1,2,15,2,1,597,582,103,516,9381,10875,0,60,8381,77,1386,63000,1
94103434,2000,PONT,N,0,15,260,6,3,419,3400,12,779,15059,15850,1750,48,10607,67,3950,1,0
94211596,2000,CHEVY,N,0,9,53,2,1,771,3671,21,714,18739,17369,0,66,14239,82,1166.67,1,0
94218217,1998,FORD,N,0,25,106,4,2,10831,16100,67,643,26356.65,25500,1000,66,25356.65,99,4400,25378,1
94233869,1994,OLDS,N,0,19,109,8,1,1661,2200,76,705,7700,5000,0,54,5200,104,6416.67,59000,1
94249763,1999,TOYOTA,N,0,4,110,3,1,1018,0,0,697,18300,16700,0,48,18300,110,4366.67,20699,1
94302436,2000,CHEV,N,0,34,274,9,2,2676,31438,9,766,14670,15220,1250,60,13420,88,4166.67,1,0
94305926,2000,FORD,N,2,27,231,5,2,4752,5296,90,645,29808,25280,4528,63,25280,100,3288.08,1,0
94353858,1997,PONTIAC,N,1,60,217,17,13,54139,55703,97,619,16000,15000,1000,60,15000,100,0,30,1
94360340,1995,FORD,N,3,40,292,8,6,11416,25107,45,627,1,12275,0,54,11050,90,9333.33,56152,1
94370910,1994,MERCURY,N,0,15,225,3,1,5852,18800,31,740,7476,8000,0,36,7476,93,2425.6,57000,1
94426468,2000,MITSUBISHI,N,0,19,183,6,4,16524,50900,32,742,13772,28367,3000,60,10772,38,7083.33,1,0
94438494,1999,CHEV,N,1,14,45,6,4,1173,1831,64,618,33976,29000,9200,60,24776,85,3333.33,46,1
94442664,2000,CHEVY,N,0,29,151,3,1,7191,17732,41,718,28765,27220,3000,60,25765,95,6125,1,1
94505561,1999,DODGE,Y,6,25,144,3,2,738,3650,20,693,22387.39,19275,1000,66,21387.39,111,3350,23000,1
94598168,1993,TOYOTA,N,0,29,268,9,8,8614,52523,16,728,5486,5800,0,42,4486,77,2100,76911,1
94679657,1999,DODGE,Y,7,14,135,4,3,3828,4606,83,663,22600,22425,0,72,21600,96,3513.67,18139,1
94682104,1998,JEEP,N,4,15,240,3,2,4192,12198,34,635,15960,16000,0,48,15960,100,6666.67,19226,1
94698738,1995,FORD,N,0,4,29,4,3,1506,1699,89,644,10403,10000,500,54,9903,99,1750,97162,1
94753641,1999,MAZDA,N,0,14,135,,8,16229,20830,78,617,26942.5,25935,3750,60,16607.5,64,5416.66,10,1
94754215,2000,TOYOTA,N,0,16,136,1,0,0,3700,0,793,32459.13,33000,0,60,32459.13,99,4500,1,0
94758942,1997,CHEVY,N,0,15,120,6,4,7418,7734,96,665,26413,27000,0,60,26413,98,2000,65000,1
94765615,1996,BUICK,N,0,4,17,,1,2638,4300,61,695,8400,8000,2500,36,5900,74,7500,38000,1
94769922,1999,MAZDA,N,0,3,30,2,1,604,700,86,664,16540,17225,0,60,16540,96,3172.22,16257,1
94773538,1998,CHEVY,N,0,17,268,5,4,9891,72584,14,792,17810,16600,800,60,15510,93,4766.67,22000,1
94819228,1997,MAZDA,Y,6,13,86,8,5,4120,3674,112,662,16514.5,13500,3014.5,54,13500,100,3500,24000,1
94919876,1999,FORD,N,14,27,109,1,0,0,400,0,607,28711,28500,10000,60,22682,80,3000,29000,1
94943423,1999,CADILLAC,Y,1,18,287,4,1,579,1000,58,702,52678.89,40700,7678.89,60,45000,111,8275,3687,1
94958790,1997,JEEP,N,4,20,149,8,4,4902,5186,95,658,13687.44,15000,0,54,13687.44,91,7100,56000,1
94962087,1999,FORD,N,0,7,78,4,2,8708,6100,143,694,19500,22375,0,36,19500,87,4800,15348,1
94992761,1997,GMC,N,1,33,237,5,2,1855,11481,16,684,26408,25575,500,66,15408,60,3216.67,82000,1
95007642,1995,CADILLAC,N,1,17,118,5,2,3194,6394,50,611,12250,12000,0,54,12250,102,3900,85000,1
95008424,2000,PONTIAC,N,4,17,260,4,2,1569,23873,7,709,29273,31515,500,72,28773,91,13750,1,0
95033664,1997,JEEP,N,2,22,379,11,8,19340,20074,96,584,16500,19700,0,54,15000,76,9666.66,50000,1
95074994,1999,FORD,Y,3,17,240,2,1,112,1072,10,710,29995,25000,7316.61,60,22678.39,91,5880,21000,1
95082476,2000,PONTAIC,N,1,4,28,,0,0,1200,0,645,21487.93,20635,987.93,60,20500,99,1213,9,0
95086367,1996,CADILLAC,N,7,13,185,4,2,3042,1800,169,663,22000,20300,0,48,22000,108,2706.83,43000,1
95086855,1999,FORD,N,5,7,29,2,1,529,1000,53,613,19950,16100,3950,60,17900,111,2333.33,44000,1
95123066,1999,OLDS,Y,4,14,153,4,2,3878,1900,204,638,18300,17000,1300,66,17000,100,3500,16800,1
95140672,1997,FORD,N,0,8,53,5,3,1532,3700,41,705,21600,21000,0,36,21600,103,2600,38612,1
95152689,2000,VW,N,0,11,64,3,2,3043,15378,20,674,20100,20395,0,36,20100,99,2500,1,0
95169488,1999,TOYOTA,N,1,5,16,,4,1842,3436,54,580,19639,19639,0,60,19639,100,1416.67,10,1
95174265,1997,HONDA,N,0,14,35,8,5,4452,5826,76,649,18975,16750,2275,60,16700,100,2125,22000,1
95187865,2000,HYUNDAI,N,1,17,116,12,6,6181,9098,68,598,20414.5,17139,3000,39,17414.5,102,4833.33,18,0
