subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10000
74952066,1,1,13,1,56,13,0,66.666667,63,1,0,0,0,3,3,0,0,0,0
74952217,0,0,34,1,32,38,0,370,36,1,0,0,0,4,3,2,1,0,1
74952394,0,0,46,2,34,31,1,130.333333,131,1,0,0,0,1,1,0,0,0,1
74952418,1,1,40,2,26,5,1,333.5,-133,0,1,0,0,3,3,0,0,0,1
74952572,0,0,58,1,43,20,1,221,-280,0,1,0,0,1,1,0,0,0,0
74952693,0,1,46,1,32,37,1,66,68,1,0,0,0,3,3,0,0,0,1
74952819,0,0,42,1,5,35,0,58.666667,-2,0,1,0,0,1,1,0,0,0,1
74953054,0,1,18,1,27,21,0,164,6,1,0,0,0,3,3,0,0,0,1
74953196,1,0,40,0,43,7,1,528,48,1,0,3,1,3,3,0,0,0,0
74953199,0,1,25,0,38,11,1,186.333333,65,1,0,0,0,1,1,0,0,0,1
74953337,0,1,20,1,3,30,1,229.666667,13,1,0,3,1,3,3,0,0,0,1
74953385,1,0,22,1,46,12,1,44,-132,0,1,0,0,3,3,0,0,0,1
74953463,1,0,23,1,22,6,1,205,14,1,0,1,1,3,3,0,0,0,0
74953467,1,0,13,1,23,14,0,240.666667,28,1,0,0,0,3,3,0,0,0,0
74953513,1,1,41,0,17,2,0,382.666667,-331,0,1,0,0,3,3,0,0,0,0
74953562,1,0,27,2,10,5,0,103.666667,-2,0,1,0,0,3,3,0,0,0,0
74953616,0,0,46,1,5,37,1,146,-103,0,1,0,0,3,3,0,0,0,0
74953656,0,1,45,1,36,25,0,152.333333,20,1,0,0,0,3,3,0,0,0,1
74953697,0,0,51,0,5,22,0,149.333333,-27,0,1,0,0,1,1,0,0,0,1
74953893,0,1,12,1,12,15,0,364.666667,145,1,0,0,0,3,3,0,0,0,1
74954279,1,0,13,0,8,6,0,184.666667,-481,0,1,0,0,3,3,0,0,0,0
74954413,0,0,21,0,21,29,0,372,-87,0,1,0,0,3,3,0,0,0,1
74954500,0,1,52,3,21,66,1,115.666667,57,1,0,0,0,3,3,0,0,0,1
74954521,1,1,30,2,4,3,0,204.666667,-220,0,1,0,0,3,3,0,0,0,0
74954557,0,0,20,0,36,12,0,47.333333,-131,0,1,0,0,3,3,0,0,0,0
74954610,0,0,41,1,28,34,1,249.333333,-172,0,1,0,0,3,3,0,0,0,1
74954619,0,0,19,2,7,16,0,420,-18,0,1,0,0,1,1,0,0,0,1
74954856,1,0,15,2,46,8,1,280.333333,-1,0,1,0,0,3,3,0,0,0,0
74955051,1,1,38,2,37,5,1,402.666667,337,1,0,0,0,3,3,0,0,0,0
74955140,1,1,31,0,5,11,1,414,-338,0,1,1,1,3,3,0,0,0,0
74955144,0,1,19,0,15,18,1,418.333333,-123,0,1,0,0,3,3,0,0,0,1
74955177,1,0,29,2,25,12,0,510,20,1,0,0,0,3,3,0,0,0,0
74955210,0,0,43,0,4,30,1,74.666667,-51,0,1,3,1,3,3,0,0,0,1
74955317,1,1,35,1,14,5,0,284,63,1,0,0,0,3,3,0,0,0,0
74955450,1,1,39,2,22,14,0,29,-57,0,1,0,0,3,3,0,0,0,1
74955463,0,0,25,0,20,14,0,250.666667,58,1,0,3,1,3,3,0,0,0,0
74955608,0,1,39,0,19,34,1,359.666667,307,1,0,0,0,3,3,0,0,0,1
74955860,0,0,25,2,49,7,0,254,277,1,0,0,0,2,2,0,0,0,0
74955918,0,1,30,2,56,18,0,264,-3,0,1,0,0,3,3,0,0,0,1
74956055,1,1,18,2,13,6,1,303.333333,80,1,0,0,0,3,3,0,0,0,1
74956061,0,0,42,0,9,32,1,317.666667,6,1,0,0,0,3,3,0,0,0,1
74956122,0,0,18,1,23,36,0,103.666667,82,1,0,0,0,3,3,0,0,0,0
74956242,1,1,30,0,31,10,1,570.666667,119,1,0,0,0,4,4,0,0,0,0
74956575,1,1,20,2,28,20,0,111,-91,0,1,3,1,3,3,0,0,0,0
74956707,0,1,13,1,14,43,1,268.666667,-29,0,1,0,0,2,2,0,0,0,0
74956849,0,0,67,0,20,31,1,72,142,1,0,0,0,1,1,0,0,0,1
74956850,1,1,24,0,3,6,0,216.666667,19,1,0,0,0,3,3,0,0,0,0
74957067,0,0,42,0,4,17,0,241.666667,85,1,0,0,0,3,3,0,0,0,0
74957111,1,0,37,1,38,4,0,376.333333,119,1,0,0,0,3,3,0,0,0,0
74957240,0,0,33,1,4,31,0,69.666667,-83,0,1,0,0,2,2,0,0,0,1
74957335,1,1,13,0,49,3,0,255.333333,-213,0,1,3,1,3,3,0,0,0,0
74957432,1,1,22,0,13,5,0,151,-434,0,1,0,0,3,3,0,0,0,0
74957716,0,1,20,0,49,7,1,93.666667,27,1,0,0,0,1,1,0,0,0,1
74957724,1,1,13,0,15,6,0,306,-221,0,1,0,0,3,3,0,0,0,1
74957730,0,1,24,2,7,14,1,174,-155,0,1,0,0,1,1,0,0,0,0
74957914,1,0,26,2,37,5,0,45.666667,51,1,0,0,0,1,1,0,0,0,0
74958171,1,0,39,1,40,4,1,151,-331,0,1,0,0,3,3,0,0,0,0
74958231,0,1,51,2,3,20,1,351,-1,0,1,0,0,3,3,0,0,0,1
74958332,0,0,27,0,9,26,1,209,64,1,0,0,0,3,3,0,0,0,0
74958340,0,0,35,0,35,5,0,347,-9,0,1,0,0,3,3,0,0,0,1
74958345,0,1,47,2,5,9,1,86,-3,0,1,3,1,1,1,0,0,0,1
74958394,0,1,49,2,46,13,0,32.666667,7,1,0,0,0,1,1,0,0,0,1
74958485,0,0,50,3,24,41,1,257.333333,188,1,0,3,1,3,3,0,0,0,1
74958517,1,1,24,1,24,6,0,139.333333,18,1,0,0,0,1,1,0,0,0,0
74958537,0,1,16,1,45,44,0,317.333333,36,1,0,3,1,3,3,0,0,0,1
74958623,0,0,21,0,33,23,1,3,0,0,0,0,0,2,2,0,0,0,1
74958805,1,1,16,0,38,4,0,312,-52,0,1,1,1,3,3,0,0,0,1
74958873,0,0,23,0,2,15,1,451,92,1,0,0,0,4,4,0,0,0,0
74958970,1,1,37,0,31,4,1,73.166667,-187.5,0,1,2,1,3,3,0,0,0,1
74959004,0,1,55,1,26,25,0,77.333333,95,1,0,0,0,3,3,0,0,0,1
74959179,0,1,19,0,4,22,0,377.333333,-54,0,1,3,1,3,3,0,0,0,1
74959303,0,0,43,0,48,20,0,248.333333,155,1,0,0,0,3,3,0,0,0,1
74959459,1,1,16,0,47,2,1,168.333333,-467,0,1,0,0,3,3,0,0,0,1
74959516,1,1,39,0,62,4,0,667.333333,-86,0,1,0,0,3,3,0,0,0,0
74959569,0,0,50,0,28,7,1,166.666667,-14,0,1,0,0,3,3,0,0,0,0
74959675,0,1,20,0,21,22,0,255,-56,0,1,3,1,3,3,0,0,0,1
74959700,0,0,13,1,26,7,0,350.666667,296,1,0,0,0,3,3,0,0,0,0
74959748,0,1,25,2,28,43,1,118,5,1,0,0,0,1,1,0,0,0,1
74959939,0,0,53,2,15,20,1,101.333333,79,1,0,0,0,3,3,0,0,0,0
74960163,1,1,32,2,15,10,0,232.333333,-1,0,1,0,0,3,3,0,0,0,0
74960183,0,0,62,1,23,38,1,105.333333,-95,0,1,0,0,2,2,0,0,0,1
74960263,0,0,43,2,9,7,1,289,-441,0,1,3,1,3,3,0,0,0,0
74960323,1,1,24,0,35,3,0,199,-184,0,1,0,0,3,3,0,0,0,0
74960348,0,0,29,3,6,54,1,72.666667,-62,0,1,3,1,1,1,0,0,0,0
74960367,1,1,47,2,21,3,1,220.333333,-361,0,1,0,0,3,3,0,0,0,0
74960557,0,0,32,0,19,20,1,302.333333,68,1,0,3,1,3,3,0,0,0,0
74960667,1,1,49,0,37,11,0,140.333333,10,1,0,0,0,1,1,0,0,0,0
74961005,1,1,15,1,36,3,0,392.666667,-844,0,1,2,1,1,1,0,0,0,0
74961087,1,0,46,2,53,9,1,206.666667,23,1,0,0,0,1,1,0,0,0,1
74961354,1,1,14,1,24,12,0,357,-172,0,1,0,0,4,4,0,0,0,0
74961440,1,0,23,1,43,9,0,317.333333,-197,0,1,0,0,1,1,0,0,0,0
74961539,1,1,50,1,55,16,0,0,0,0,0,0,0,3,3,0,0,0,1
74961568,0,0,19,2,3,14,1,94,69,1,0,3,1,1,1,0,0,0,0
74961617,0,0,31,1,10,36,1,45,27,1,0,0,0,3,3,0,0,0,1
74961899,1,1,11,0,40,5,1,315.333333,-2,0,1,0,0,3,3,0,0,0,1
74961915,1,1,16,0,37,8,1,287.333333,8,1,0,0,0,3,3,0,0,0,0
74961939,0,1,13,0,36,35,1,121.666667,-14,0,1,1,1,2,2,0,0,0,0
74961994,0,0,60,0,42,26,1,176,116,1,0,3,1,3,3,0,0,0,1
74962045,1,1,21,0,56,11,0,115.333333,-101,0,1,3,1,1,1,0,0,0,0
74962064,0,0,30,1,5,29,0,246.666667,67,1,0,0,0,3,3,0,0,0,0
74962077,1,0,15,1,26,6,0,351,-85,0,1,0,0,3,3,0,0,0,0
74962084,1,1,48,1,16,11,0,148,178,1,0,0,0,3,3,0,0,0,0
74962351,0,0,64,0,16,19,1,156.666667,-301,0,1,0,0,3,3,0,0,0,1
74962425,0,0,17,1,33,10,1,108,83,1,0,0,0,3,3,0,0,0,0
74962471,1,0,20,1,9,9,1,35.666667,31,1,0,0,0,1,1,0,0,0,1
74962490,1,1,45,1,46,5,1,26.333333,-67,0,1,0,0,3,3,0,0,0,0
74962518,0,1,18,2,13,14,1,428.333333,15,1,0,3,1,3,3,0,0,0,1
74962632,1,1,23,2,50,11,1,269,-6,0,1,0,0,3,3,0,0,0,1
74962919,0,1,38,1,48,25,1,24.333333,42,1,0,0,0,3,3,0,0,0,1
74963025,0,0,10,0,24,7,1,270.666667,-104,0,1,0,0,3,3,0,0,0,0
74963104,1,0,36,0,14,3,0,235.666667,38,1,0,0,0,4,4,0,0,0,0
74963134,0,1,13,0,1,13,1,186.333333,5,1,0,0,0,1,1,0,0,0,1
74963177,1,0,41,0,3,6,0,216,-32,0,1,0,0,3,3,0,0,0,0
74963184,0,0,20,1,30,27,1,171,-176,0,1,0,0,3,3,0,0,0,1
74963277,0,0,31,1,3,10,1,251,209,1,0,0,0,3,3,0,0,0,1
74963325,0,0,43,1,51,13,1,381,-64,0,1,0,0,4,4,0,0,0,0
74963345,0,0,19,0,8,10,1,439,481,1,0,0,0,3,3,0,0,0,1
74963450,1,0,17,2,36,3,1,9,-27,0,1,0,0,3,3,0,0,0,1
74963457,1,0,22,1,46,5,1,6,-18,0,1,0,0,3,3,0,0,0,0
74963522,0,1,66,0,38,21,1,56,21,1,0,0,0,3,3,0,0,0,1
74963584,1,1,23,0,46,2,1,312.666667,9,1,0,3,1,3,3,0,0,0,1
74963640,1,1,33,0,16,6,0,121.333333,3,1,0,0,0,3,3,0,0,0,1
74963643,0,1,30,1,12,31,1,96.666667,-38,0,1,0,0,2,2,0,0,0,0
74963736,1,1,31,0,58,9,1,31,52,1,0,0,0,1,1,0,0,0,0
74964050,0,0,55,0,25,7,0,166,134,1,0,0,0,2,2,0,0,0,1
74964276,0,0,40,2,4,14,1,191.666667,69,1,0,0,0,3,3,0,0,0,1
74964277,0,0,39,0,21,10,1,420.666667,27,1,0,0,0,4,4,1,1,0,1
74964550,0,0,31,2,5,31,1,103,46,1,0,0,0,3,3,0,0,0,1
74964898,0,0,23,0,51,15,1,487.666667,-440,0,1,0,0,3,3,0,0,0,0
74965411,0,0,22,0,27,8,1,448,28,1,0,0,0,3,3,0,0,0,0
74965536,0,1,22,0,39,10,1,221.333333,48,1,0,0,0,3,3,0,0,0,1
74965547,0,0,25,2,12,34,1,58,-14,0,1,0,0,2,2,0,0,0,0
74965592,0,1,52,1,15,26,0,189,66,1,0,0,0,3,3,0,0,0,1
74965630,0,1,14,2,51,41,1,345.333333,-61,0,1,3,1,4,4,0,0,0,1
74965640,0,0,32,0,4,19,0,179,157,1,0,3,1,2,2,0,0,0,0
74965814,0,0,52,2,15,13,1,82,15,1,0,0,0,3,3,0,0,0,0
74965829,0,0,37,1,34,12,0,159.666667,51,1,0,0,0,3,3,0,0,0,0
74965907,1,1,56,0,5,10,0,31,-28,0,1,3,1,1,1,0,0,0,0
74966002,0,0,36,1,39,6,0,86,-126,0,1,0,0,3,3,0,0,0,1
74966018,1,1,25,1,24,3,1,279.666667,-28,0,1,0,0,3,3,0,0,0,0
74966022,1,0,50,0,35,5,0,5.666667,-17,0,1,0,0,3,3,0,0,0,1
74966387,1,0,36,1,15,12,1,137,-74,0,1,0,0,1,1,0,0,0,0
74966499,0,0,13,0,2,5,0,251,-14,0,1,0,0,3,3,0,0,0,0
74966501,1,0,48,1,38,2,0,474.666667,-201,0,1,0,0,3,3,0,0,0,0
74966626,0,0,21,1,26,6,1,19,-14,0,1,0,0,3,3,0,0,0,1
74966692,1,0,38,0,14,10,0,55.666667,3,1,0,0,0,1,1,0,0,0,0
74966766,1,0,17,0,9,2,0,307.333333,33,1,0,0,0,1,1,0,0,0,0
74966972,1,1,37,1,60,3,0,29.333333,0,0,0,0,0,3,3,0,0,0,0
74967185,1,0,18,0,9,3,0,47.666667,7,1,0,0,0,1,1,0,0,0,0
74967254,0,1,19,0,36,7,1,327,-74,0,1,2,1,3,3,0,0,0,1
74967521,0,0,39,2,5,32,1,141.666667,256,1,0,0,0,3,3,0,0,0,1
74967664,0,0,16,2,15,10,1,62,-3,0,1,0,0,1,1,0,0,0,1
74967736,1,1,43,1,37,12,0,417,570,1,0,0,0,3,3,0,0,0,0
74968063,1,1,32,0,41,2,0,77.333333,-146,0,1,0,0,3,3,0,0,0,1
74968104,0,1,39,0,12,21,1,126,-15,0,1,0,0,1,1,0,0,0,1
74968114,0,0,39,1,21,19,1,24.333333,13,1,0,0,0,3,3,0,0,0,1
74968189,0,0,19,0,24,16,0,327,93,1,0,0,0,3,3,0,0,0,1
74968262,1,0,28,2,16,11,0,202.666667,-404,0,1,0,0,3,3,0,0,0,0
74968290,0,0,33,0,5,22,1,121.333333,-45,0,1,0,0,1,1,0,0,0,0
74968337,0,1,30,0,3,6,1,210.333333,76,1,0,3,1,3,3,0,0,0,0
74968358,1,0,37,2,17,5,0,199.333333,-208,0,1,0,0,3,3,0,0,0,0
74968402,0,1,61,1,19,8,1,96.333333,-120,0,1,0,0,1,1,0,0,0,0
74968892,0,0,17,2,18,8,1,187.333333,-240,0,1,0,0,3,3,0,0,0,0
74968942,1,1,27,1,20,4,1,255.333333,77,1,0,0,0,3,3,0,0,0,0
74969196,0,0,26,1,62,13,1,104,-22,0,1,0,0,3,3,0,0,0,0
74969428,1,0,37,2,17,10,1,291.666667,-374,0,1,0,0,3,3,0,0,0,0
74969450,0,0,14,2,47,33,1,277,-122,0,1,3,1,3,3,0,0,0,0
74969517,0,0,27,3,21,8,1,15.333333,32,1,0,3,1,1,1,0,0,0,0
74969534,1,1,42,2,7,4,0,183,45,1,0,0,0,1,1,0,0,0,1
74969732,1,1,19,2,27,5,0,193.333333,-32,0,1,0,0,1,1,0,0,0,1
74969737,1,1,66,1,58,5,1,330,-882,0,1,0,0,3,3,0,0,0,0
74969798,1,1,15,2,18,7,1,156.333333,-113,0,1,0,0,3,3,0,0,0,0
74969943,0,0,20,0,53,6,1,51,-107,0,1,0,0,2,2,0,0,0,0
74970116,1,0,38,0,16,2,0,221.666667,-20,0,1,3,1,3,3,0,0,0,0
74970308,0,0,31,1,61,31,1,438.333333,-121,0,1,0,0,4,4,0,0,0,0
74970339,1,1,13,1,26,9,1,131.666667,-168,0,1,3,1,3,3,0,0,0,1
74970383,0,1,29,1,24,41,0,0,0,0,0,0,0,1,1,0,0,0,1
74970423,0,1,26,3,33,14,1,141.666667,-52,0,1,0,0,1,1,0,0,0,0
74970513,1,1,19,0,48,13,1,107.333333,100,1,0,0,0,3,3,0,0,0,1
74970625,0,1,14,2,47,41,1,300,187,1,0,0,0,2,2,0,0,0,0
74970678,0,0,40,3,49,19,0,334,77,1,0,0,0,3,3,0,0,0,1
74970772,1,1,45,0,27,2,1,103.333333,-4,0,1,0,0,3,3,0,0,0,1
74971625,0,0,15,2,52,35,1,81,-41,0,1,0,0,4,4,0,0,0,0
74972296,0,0,19,2,58,23,1,63.333333,-69,0,1,0,0,1,1,0,0,0,1
74972321,0,1,14,1,36,19,1,233.666667,95,1,0,0,0,1,1,0,0,0,1
74972590,1,0,48,1,15,9,0,284,382,1,0,0,0,3,3,0,0,0,0
74974991,1,1,12,0,1,2,1,175.333333,45,1,0,0,0,1,1,0,0,0,1
74975997,1,1,23,0,20,3,1,151.333333,66,1,0,0,0,1,1,0,0,0,1
74976877,1,1,33,0,31,10,1,99.666667,36,1,0,0,0,3,3,0,0,0,1
74978202,0,1,37,0,5,12,1,134.333333,15,1,0,0,0,1,1,0,0,0,0
74978389,0,0,29,1,19,29,1,91,-33,0,1,0,0,2,2,0,0,0,0
74979384,0,0,44,1,17,22,0,441.333333,-130,0,1,0,0,3,3,0,0,0,1
74980588,1,1,13,0,14,3,0,24.333333,73,1,0,3,1,1,1,0,0,0,1
74982001,1,0,13,0,13,5,0,250.666667,-161,0,1,0,0,3,3,0,0,0,0
74982379,1,0,25,2,5,10,0,124.666667,40,1,0,0,0,1,1,0,0,0,0
74982444,0,1,28,1,60,9,1,250.666667,54,1,0,0,0,2,2,1,1,0,1
74985017,0,1,50,0,39,13,1,36,36,1,0,0,0,2,2,0,0,0,0
74986338,0,0,25,2,35,19,1,86.666667,-6,0,1,0,0,1,1,0,0,0,0
74988537,1,0,52,1,10,14,0,407.333333,-422,0,1,0,0,4,4,0,0,0,0
74989484,0,0,47,2,43,28,0,180.333333,97,1,0,0,0,3,3,0,0,0,1
74991088,0,1,49,0,14,35,1,385.666667,-146,0,1,3,1,3,3,0,0,0,1
74991242,0,0,33,1,43,9,1,252,-66,0,1,0,0,3,3,0,0,0,1
74993063,0,0,14,1,14,8,1,317,-325,0,1,1,1,3,3,0,0,0,1
74993848,0,0,41,0,16,29,0,375.666667,107,1,0,0,0,3,3,0,0,0,0
74994246,1,1,39,1,22,13,0,228.666667,-185,0,1,2,1,3,3,0,0,0,1
74996024,0,1,34,1,34,26,1,284.666667,210,1,0,0,0,3,3,0,0,0,1
74997700,1,0,35,2,14,3,1,458,16,1,0,0,0,3,3,0,0,0,0
75001353,0,0,24,2,8,8,0,375.666667,-3,0,1,0,0,3,3,0,0,0,0
75006927,1,1,30,0,30,2,1,269.666667,-360,0,1,0,0,3,3,0,0,0,1
75010061,1,1,66,0,58,4,1,135,-400,0,1,0,0,3,3,0,0,0,1
75012803,0,1,31,2,24,12,1,168.666667,12,1,0,0,0,1,1,0,0,0,1
75014889,1,0,28,2,26,6,1,207,-500,0,1,0,0,4,4,0,0,0,0
75016972,0,0,45,1,30,12,0,205,101,1,0,0,0,3,3,0,0,0,0
75020540,1,1,68,0,14,8,1,17.333333,-52,0,1,0,0,1,1,0,0,0,1
75026375,1,1,35,1,18,16,0,206,-25,0,1,3,1,1,1,0,0,0,0
75026510,1,0,11,2,39,12,0,80.333333,-48,0,1,0,0,1,1,0,0,0,0
75027762,0,0,27,0,5,13,0,194.666667,73,1,0,2,1,2,2,0,0,0,0
75030999,0,0,17,0,46,29,1,305.666667,76,1,0,0,0,3,3,0,0,0,0
75049742,0,0,11,1,15,17,0,192.333333,25,1,0,3,1,2,2,0,0,0,0
75049959,1,0,49,1,19,2,0,59.666667,-40,0,1,0,0,1,1,0,0,0,0
75051382,0,0,52,0,1,13,1,58.333333,32,1,0,3,1,3,3,0,0,0,1
75055671,1,1,36,0,37,8,1,240.333333,49,1,0,0,0,3,3,0,0,0,1
75072230,0,0,16,0,34,17,1,389.333333,169,1,0,0,0,3,3,0,0,0,1
75072782,1,1,33,1,53,9,0,200.666667,-15,0,1,3,1,1,1,0,0,0,0
75078270,1,1,17,1,15,4,0,168.333333,-211,0,1,0,0,4,4,0,0,0,1
75084343,0,0,43,1,36,7,0,210,39,1,0,0,0,1,1,0,0,0,0
75087801,0,0,44,1,14,21,1,29.666667,-14,0,1,0,0,3,3,0,0,0,0
75089539,0,0,40,0,1,19,1,117.666667,-44,0,1,3,1,1,1,0,0,0,1
75092420,0,0,35,0,40,7,0,116.666667,74,1,0,3,1,1,1,0,0,0,1
75096181,1,1,42,2,3,4,0,335,-22,0,1,0,0,3,3,0,0,0,0
75099082,1,1,26,1,10,10,1,45,-70,0,1,0,0,1,1,0,0,0,1
75107730,1,1,44,2,37,4,0,72.333333,-116,0,1,0,0,3,3,0,0,0,0
75112378,0,1,54,2,3,43,1,267.333333,46,1,0,0,0,2,2,0,0,0,1
75117739,0,1,15,2,46,13,0,242.666667,297,1,0,0,0,3,3,0,0,0,0
75122014,1,0,37,0,44,5,1,68.666667,23,1,0,0,0,3,3,0,0,0,0
75123896,0,0,34,2,3,46,1,96,-54,0,1,0,0,3,3,0,0,0,0
75135791,1,0,18,1,24,3,1,36,-75,0,1,0,0,3,3,0,0,0,1
75136135,0,0,37,0,61,6,0,195.333333,71,1,0,0,0,3,3,0,0,0,0
75136721,1,1,18,1,4,12,0,406.333333,16,1,0,0,0,3,3,0,0,0,0
75142760,1,0,22,1,53,5,0,805.333333,-323,0,1,0,0,3,3,0,0,0,1
75144994,0,0,19,2,36,9,0,265.666667,65,1,0,0,0,3,3,0,0,0,0
75149070,1,1,23,0,19,10,1,255.333333,92,1,0,0,0,1,1,0,0,0,0
75150671,0,0,42,2,18,8,1,311,128,1,0,0,0,3,3,0,0,0,1
75155753,0,1,13,2,36,24,1,356.333333,16,1,0,0,0,3,3,0,0,0,1
75157926,0,0,23,0,5,10,1,328,-39,0,1,0,0,3,3,0,0,0,1
75166294,1,1,16,1,16,6,1,81,-158,0,1,0,0,1,1,0,0,0,1
75166440,1,0,17,1,31,8,1,22.333333,-52,0,1,0,0,1,1,0,0,0,1
75167537,0,1,17,1,10,24,1,100,-3,0,1,0,0,3,3,0,0,0,0
75175354,0,0,18,0,34,31,1,171,-138,0,1,0,0,3,3,0,0,0,0
75186915,0,1,21,3,6,72,0,146.666667,68,1,0,0,0,3,3,0,0,0,1
75188598,1,1,13,1,22,11,1,492.666667,42,1,0,3,1,4,4,0,0,0,1
75191741,0,0,42,2,2,14,1,371.333333,244,1,0,0,0,3,3,0,0,0,1
75200434,0,0,25,0,41,32,1,134.666667,5,1,0,0,0,2,2,0,0,0,1
75202996,0,1,28,0,10,28,1,173.333333,39,1,0,0,0,3,3,0,0,0,1
75203356,0,0,49,2,46,27,1,43,-9,0,1,0,0,1,1,0,0,0,1
75203741,1,0,28,0,40,5,0,63,-41,0,1,0,0,3,3,0,0,0,0
75205208,0,1,29,0,30,9,0,259.333333,-86,0,1,0,0,4,4,0,0,0,1
75205322,1,0,48,2,5,3,1,62,-16,0,1,3,1,3,3,0,0,0,1
75207212,0,1,48,2,11,30,0,32.666667,10,1,0,0,0,2,2,0,0,0,1
75208155,1,1,26,1,34,4,1,251.333333,-18,0,1,0,0,3,3,0,0,0,0
75209502,0,1,13,1,1,33,0,155.666667,-86,0,1,0,0,3,3,0,0,0,1
75210455,1,0,44,0,22,2,1,34.666667,-42,0,1,0,0,1,1,0,0,0,0
75213126,0,0,13,0,14,6,0,210.333333,20,1,0,0,0,1,1,0,0,0,1
75215010,1,1,33,1,2,6,1,90.333333,33,1,0,0,0,3,3,0,0,0,0
75217976,0,0,17,2,18,24,0,251,-80,0,1,0,0,1,1,0,0,0,1
75230260,1,1,20,2,29,6,1,119.666667,-103,0,1,0,0,1,1,0,0,0,1
75232412,1,0,34,0,25,4,0,200.333333,76,1,0,0,0,3,3,0,0,0,0
75232600,0,0,38,0,15,5,0,49.666667,34,1,0,3,1,3,3,0,0,0,1
75240232,0,0,35,1,15,13,0,57.333333,-15,0,1,3,1,1,1,0,0,0,1
75247285,0,0,30,0,2,5,1,61.666667,80,1,0,0,0,3,3,0,0,0,1
75252021,0,1,49,0,39,15,1,380,-109,0,1,0,0,3,3,0,0,0,1
75256819,0,1,30,2,1,31,1,83.333333,100,1,0,0,0,2,2,0,0,0,1
75266443,0,0,15,0,13,10,1,220.333333,-25,0,1,0,0,1,1,0,0,0,1
75270490,1,1,15,2,43,20,1,82.666667,38,1,0,0,0,1,1,0,0,0,0
75272641,1,1,14,1,40,4,0,413.333333,142,1,0,0,0,3,3,0,0,0,1
75274081,0,0,10,0,29,24,1,79,29,1,0,0,0,2,2,0,0,0,1
75278311,0,1,43,2,3,53,0,127,-3,0,1,3,1,3,3,0,0,0,1
75284357,1,0,13,2,41,11,0,0,0,0,0,0,0,3,3,0,0,0,0
75286329,1,1,19,1,42,8,1,128.333333,-160,0,1,0,0,1,1,0,0,0,0
75298636,0,1,61,2,7,39,1,53.666667,3,1,0,0,0,3,3,0,0,0,1
75298731,0,0,27,2,5,44,0,400.333333,91,1,0,0,0,3,3,0,0,0,1
75301282,1,1,13,1,1,3,0,226,-108,0,1,0,0,3,3,0,0,0,0
75306988,0,0,18,1,6,16,1,88.333333,114,1,0,0,0,1,1,0,0,0,1
75318370,0,0,18,1,4,36,1,56.333333,8,1,0,0,0,1,1,0,0,0,1
75321348,0,0,26,0,52,24,1,630.333333,1,1,0,0,0,3,3,0,0,0,1
75323614,0,0,26,1,52,7,1,534.666667,-55,0,1,0,0,3,3,0,0,0,1
75324865,1,0,32,0,36,2,0,142.666667,-67,0,1,0,0,1,1,0,0,0,0
75325563,1,0,17,0,62,2,0,0,0,0,0,0,0,1,1,0,0,0,1
75326204,1,0,13,1,36,8,1,300.666667,-99,0,1,0,0,3,3,0,0,0,1
75334334,0,1,43,1,10,11,1,35.666667,-13,0,1,0,0,1,1,0,0,0,1
75338183,0,1,34,0,22,34,1,803,591,1,0,0,0,3,3,0,0,0,1
75341692,1,1,27,1,21,3,0,269,41,1,0,3,1,3,3,0,0,0,0
75346613,1,1,16,0,15,6,1,91.333333,-232,0,1,0,0,3,3,0,0,0,1
75348360,0,1,43,1,25,35,0,156.666667,-350,0,1,0,0,1,1,0,0,0,1
75350927,1,0,40,1,28,10,0,53,-7,0,1,0,0,1,1,0,0,0,0
75353376,1,0,16,0,33,11,0,153.666667,134,1,0,0,0,3,3,0,0,0,0
75354300,1,1,15,0,55,3,0,145.333333,97,1,0,0,0,3,3,0,0,0,0
75361910,0,0,43,2,1,11,0,207,-34,0,1,0,0,3,3,0,0,0,1
75362698,0,0,20,2,3,12,0,271.333333,54,1,0,0,0,2,2,0,0,0,1
75365550,1,0,29,0,13,3,0,31,-25,0,1,0,0,1,1,0,0,0,0
75366682,0,0,15,1,16,33,1,231,20,1,0,0,0,1,1,0,0,0,1
75369486,1,0,19,1,39,10,1,183,-24,0,1,1,1,1,1,0,0,0,1
75373330,0,0,15,0,5,5,1,132.666667,68,1,0,0,0,2,2,0,0,0,0
75377915,1,1,16,1,33,5,1,350.833333,15.5,1,0,3,1,3,3,0,0,0,1
75382665,1,0,15,0,38,4,1,420.666667,-157,0,1,0,0,3,3,0,0,0,0
75386761,0,0,28,3,5,11,0,150,-51,0,1,3,1,3,3,0,0,0,1
75390320,1,0,20,0,33,3,0,203,-101,0,1,0,0,3,3,0,0,0,1
75390616,0,0,42,1,41,26,1,205.666667,60,1,0,0,0,1,1,0,0,0,1
75403016,0,0,55,2,13,49,1,33.333333,75,1,0,0,0,3,3,0,0,0,1
75403291,1,1,15,2,36,18,0,298.333333,-193,0,1,0,0,3,3,0,0,0,0
75407242,0,0,16,0,25,13,0,211,-18,0,1,0,0,1,1,0,0,0,1
75410206,1,1,11,1,57,6,1,111.666667,-235,0,1,0,0,3,3,0,0,0,1
75411101,0,0,23,1,43,15,0,215.666667,58,1,0,0,0,3,3,0,0,0,1
